src,tar,src_type,tar_type
_20164_,cs_registers_i.mcycle_counter_i.counter_q\[54\]$_DFFE_PN0P_,cell,cell
_20170_,cs_registers_i.mcycle_counter_i.counter_q\[55\]$_DFFE_PN0P_,cell,cell
_20176_,cs_registers_i.mcycle_counter_i.counter_q\[56\]$_DFFE_PN0P_,cell,cell
_20181_,cs_registers_i.mcycle_counter_i.counter_q\[57\]$_DFFE_PN0P_,cell,cell
_20186_,cs_registers_i.mcycle_counter_i.counter_q\[58\]$_DFFE_PN0P_,cell,cell
_20191_,cs_registers_i.mcycle_counter_i.counter_q\[59\]$_DFFE_PN0P_,cell,cell
_20197_,cs_registers_i.mcycle_counter_i.counter_q\[5\]$_DFFE_PN0P_,cell,cell
_20202_,cs_registers_i.mcycle_counter_i.counter_q\[60\]$_DFFE_PN0P_,cell,cell
_20208_,cs_registers_i.mcycle_counter_i.counter_q\[61\]$_DFFE_PN0P_,cell,cell
_20213_,cs_registers_i.mcycle_counter_i.counter_q\[62\]$_DFFE_PN0P_,cell,cell
_20219_,cs_registers_i.mcycle_counter_i.counter_q\[63\]$_DFFE_PN0P_,cell,cell
_20223_,cs_registers_i.mcycle_counter_i.counter_q\[6\]$_DFFE_PN0P_,cell,cell
_20229_,cs_registers_i.mcycle_counter_i.counter_q\[7\]$_DFFE_PN0P_,cell,cell
_20234_,cs_registers_i.mcycle_counter_i.counter_q\[8\]$_DFFE_PN0P_,cell,cell
_20239_,cs_registers_i.mcycle_counter_i.counter_q\[9\]$_DFFE_PN0P_,cell,cell
_20292_,cs_registers_i.minstret_counter_i.counter_q\[0\]$_DFFE_PN0P_,cell,cell
_20310_,cs_registers_i.minstret_counter_i.counter_q\[10\]$_DFFE_PN0P_,cell,cell
_20322_,cs_registers_i.minstret_counter_i.counter_q\[11\]$_DFFE_PN0P_,cell,cell
_20331_,cs_registers_i.minstret_counter_i.counter_q\[12\]$_DFFE_PN0P_,cell,cell
_20338_,cs_registers_i.minstret_counter_i.counter_q\[13\]$_DFFE_PN0P_,cell,cell
_20344_,cs_registers_i.minstret_counter_i.counter_q\[14\]$_DFFE_PN0P_,cell,cell
_20351_,cs_registers_i.minstret_counter_i.counter_q\[15\]$_DFFE_PN0P_,cell,cell
_20356_,cs_registers_i.minstret_counter_i.counter_q\[16\]$_DFFE_PN0P_,cell,cell
_20362_,cs_registers_i.minstret_counter_i.counter_q\[17\]$_DFFE_PN0P_,cell,cell
_20370_,cs_registers_i.minstret_counter_i.counter_q\[18\]$_DFFE_PN0P_,cell,cell
_20376_,cs_registers_i.minstret_counter_i.counter_q\[19\]$_DFFE_PN0P_,cell,cell
_20384_,cs_registers_i.minstret_counter_i.counter_q\[1\]$_DFFE_PN0P_,cell,cell
_20392_,cs_registers_i.minstret_counter_i.counter_q\[20\]$_DFFE_PN0P_,cell,cell
_20399_,cs_registers_i.minstret_counter_i.counter_q\[21\]$_DFFE_PN0P_,cell,cell
_20406_,cs_registers_i.minstret_counter_i.counter_q\[22\]$_DFFE_PN0P_,cell,cell
_20413_,cs_registers_i.minstret_counter_i.counter_q\[23\]$_DFFE_PN0P_,cell,cell
_20421_,cs_registers_i.minstret_counter_i.counter_q\[24\]$_DFFE_PN0P_,cell,cell
_20428_,cs_registers_i.minstret_counter_i.counter_q\[25\]$_DFFE_PN0P_,cell,cell
_20434_,cs_registers_i.minstret_counter_i.counter_q\[26\]$_DFFE_PN0P_,cell,cell
_20442_,cs_registers_i.minstret_counter_i.counter_q\[27\]$_DFFE_PN0P_,cell,cell
_20449_,cs_registers_i.minstret_counter_i.counter_q\[28\]$_DFFE_PN0P_,cell,cell
_20455_,cs_registers_i.minstret_counter_i.counter_q\[29\]$_DFFE_PN0P_,cell,cell
_20460_,cs_registers_i.minstret_counter_i.counter_q\[2\]$_DFFE_PN0P_,cell,cell
