src,tar,src_type,tar_type,is_net,arc_delay
_0618_/B,_0618_/Y,pin,pin,0,2.8147057601346503e-11
_0618_/C,_0618_/Y,pin,pin,0,2.8167050289407136e-11
_0619_/A1,_0619_/Y,pin,pin,0,1.1683372151682914e-11
_0619_/A2,_0619_/Y,pin,pin,0,1.1666299870594088e-11
_0619_/B,_0619_/Y,pin,pin,0,8.177783970830799e-12
_0620_/A,_0620_/Y,pin,pin,0,2.8933612450376955e-11
_0620_/B,_0620_/Y,pin,pin,0,2.8338508623049208e-11
_0620_/C,_0620_/Y,pin,pin,0,2.8353912967515882e-11
_0621_/A1,_0621_/Y,pin,pin,0,1.1729772535218341e-11
_0621_/A2,_0621_/Y,pin,pin,0,1.1623724552323189e-11
_0621_/B,_0621_/Y,pin,pin,0,8.22595030286477e-12
_0622_/A,_0622_/Y,pin,pin,0,1.830545263981076e-11
_0623_/A1,_0623_/Y,pin,pin,0,1.0498412902903986e-11
_0623_/A2,_0623_/Y,pin,pin,0,9.625310964933576e-12
_0623_/B,_0623_/Y,pin,pin,0,9.762226617360259e-12
_0624_/A1,_0624_/Y,pin,pin,0,1.9432070536007373e-11
_0624_/A2,_0624_/Y,pin,pin,0,1.843127907241726e-11
_0624_/B,_0624_/Y,pin,pin,0,1.6138904448959046e-11
_0625_/A,_0625_/Y,pin,pin,0,2.926140232895058e-11
_0625_/B,_0625_/Y,pin,pin,0,3.2192019883137135e-11
_0625_/C,_0625_/Y,pin,pin,0,3.0376343801430394e-11
_0626_/A,_0626_/Y,pin,pin,0,3.196263392846177e-11
_0626_/B,_0626_/Y,pin,pin,0,3.431944659015862e-11
_0626_/C,_0626_/Y,pin,pin,0,3.3825733880554765e-11
_0627_/A,_0627_/Y,pin,pin,0,3.1210100476242175e-11
_0627_/B,_0627_/Y,pin,pin,0,3.264085876586442e-11
_0627_/C,_0627_/Y,pin,pin,0,3.320923397387432e-11
_0627_/D,_0627_/Y,pin,pin,0,3.283507146734088e-11
_0628_/A,_0628_/Y,pin,pin,0,2.9455091143937295e-11
_0628_/B,_0628_/Y,pin,pin,0,3.167767090306306e-11
_0628_/C,_0628_/Y,pin,pin,0,3.1056289484521216e-11
_0629_/A,_0629_/Y,pin,pin,0,2.0120976065851615e-11
_0630_/A,_0630_/Y,pin,pin,0,3.7620625364942484e-11
_0630_/B,_0630_/Y,pin,pin,0,3.899945644203484e-11
_0630_/C,_0630_/Y,pin,pin,0,3.943613144374858e-11
_0630_/D,_0630_/Y,pin,pin,0,4.0311809446080815e-11
_0631_/A,_0631_/Y,pin,pin,0,2.7150661927044517e-11
_0631_/B,_0631_/Y,pin,pin,0,2.7652014358836574e-11
_0631_/C,_0631_/Y,pin,pin,0,2.7511758496356897e-11
_0632_/A,_0632_/Y,pin,pin,0,4.227987057681126e-11
_0632_/B,_0632_/Y,pin,pin,0,4.1706825493204036e-11
_0632_/C,_0632_/Y,pin,pin,0,4.399729885973258e-11
_0632_/D,_0632_/Y,pin,pin,0,4.31118613031245e-11
_0633_/A,_0633_/Y,pin,pin,0,1.8868963683194018e-11
_0633_/B,_0633_/Y,pin,pin,0,1.9328030495535664e-11
_0634_/A,_0634_/Y,pin,pin,0,1.107449461995591e-11
_0635_/A,_0635_/Y,pin,pin,0,2.0048374418935033e-11
_0636_/A,_0636_/Y,pin,pin,0,2.647126615129558e-11
_0636_/B,_0636_/Y,pin,pin,0,2.646192640010092e-11
_0636_/C,_0636_/Y,pin,pin,0,2.5119382268679047e-11
_0637_/A,_0637_/Y,pin,pin,0,1.963749475530907e-11
_0638_/A,_0638_/Y,pin,pin,0,2.8238428956273154e-11
_0638_/B,_0638_/Y,pin,pin,0,2.863803985619917e-11
_0638_/C,_0638_/Y,pin,pin,0,2.868512545550761e-11
_0639_/A,_0639_/Y,pin,pin,0,1.1566429237996889e-11
_0640_/A,_0640_/Y,pin,pin,0,2.335807242070942e-11
_0640_/B,_0640_/Y,pin,pin,0,2.3871014540044477e-11
_0641_/A,_0641_/Y,pin,pin,0,2.981404359503337e-11
_0641_/B,_0641_/Y,pin,pin,0,3.5277687021606496e-11
_0641_/C,_0641_/Y,pin,pin,0,3.524156660938971e-11
_0641_/D,_0641_/Y,pin,pin,0,3.523881533795681e-11
_0642_/A,_0642_/Y,pin,pin,0,1.9827882391521e-11
_0643_/A,_0643_/Y,pin,pin,0,1.9499273723466715e-11
_0644_/A,_0644_/Y,pin,pin,0,1.810644169319975e-11
_0644_/B,_0644_/Y,pin,pin,0,1.698926069271245e-11
_0645_/A,_0645_/Y,pin,pin,0,2.1358930249459895e-11
_0646_/A,_0646_/Y,pin,pin,0,2.021236303328955e-11
_0647_/A,_0647_/Y,pin,pin,0,1.3815893741553342e-11
_0647_/B,_0647_/Y,pin,pin,0,1.0260690734564815e-11
_0648_/A1,_0648_/Y,pin,pin,0,1.581461177291299e-11
_0648_/A2,_0648_/Y,pin,pin,0,1.851920179707367e-11
_0648_/B,_0648_/Y,pin,pin,0,1.6523237639232136e-11
_0649_/A,_0649_/Y,pin,pin,0,1.2791114521737423e-11
_0649_/B,_0649_/Y,pin,pin,0,9.753493152020454e-12
_0650_/A1,_0650_/Y,pin,pin,0,1.771207833178856e-11
_0650_/A2,_0650_/Y,pin,pin,0,1.6022754303901543e-11
_0650_/B,_0650_/Y,pin,pin,0,1.6351468790087864e-11
_0651_/A,_0651_/Y,pin,pin,0,1.3355620429034154e-11
_0651_/B,_0651_/Y,pin,pin,0,9.784338270146797e-12
_0652_/A1,_0652_/Y,pin,pin,0,1.5791874752313362e-11
_0652_/A2,_0652_/Y,pin,pin,0,1.845752543860879e-11
_0652_/B,_0652_/Y,pin,pin,0,1.6314503567538274e-11
_0653_/A,_0653_/Y,pin,pin,0,1.32552736148428e-11
_0653_/B,_0653_/Y,pin,pin,0,9.725285680939333e-12
_0654_/A1,_0654_/Y,pin,pin,0,1.7584909223211653e-11
_0654_/A2,_0654_/Y,pin,pin,0,1.5869597302931027e-11
_0654_/B,_0654_/Y,pin,pin,0,1.627674210691321e-11
_0655_/A,_0655_/Y,pin,pin,0,1.321380678487305e-11
_0655_/B,_0655_/Y,pin,pin,0,9.782274816572123e-12
_0656_/A1,_0656_/Y,pin,pin,0,1.5817623252867286e-11
_0656_/A2,_0656_/Y,pin,pin,0,1.859852549745966e-11
_0656_/B,_0656_/Y,pin,pin,0,1.640230312682789e-11
