src,tar,src_type,tar_type
_568_/SN,_016_,pin,net
_569_/CON,_017_,pin,net
_017_,_526_/A2,net,pin
_017_,_524_/A,net,pin
_017_,_520_/C,net,pin
_017_,_405_/A2,net,pin
_017_,_319_/B,net,pin
_570_/CON,_018_,pin,net
_018_,_523_/B,net,pin
_018_,_520_/B,net,pin
_018_,_402_/B,net,pin
_018_,_397_/A1,net,pin
_018_,_319_/A1,net,pin
_019_,rebuffer20/A,net,pin
_570_/SN,_019_,pin,net
_571_/CON,_020_,pin,net
_020_,_402_/A2,net,pin
_020_,_394_/A1,net,pin
_020_,_312_/B,net,pin
_572_/CON,_021_,pin,net
_021_,_311_/B,net,pin
_022_,rebuffer10/A,net,pin
_022_,rebuffer9/A,net,pin
_572_/SN,_022_,pin,net
_022_,_398_/A,net,pin
_573_/CON,_023_,pin,net
_023_,_488_/B,net,pin
_023_,_311_/A2,net,pin
_024_,rebuffer5/A,net,pin
_573_/SN,_024_,pin,net
_574_/CON,_025_,pin,net
_025_,_480_/B,net,pin
_025_,_401_/B,net,pin
_025_,_399_/A1,net,pin
_025_,_309_/B,net,pin
_026_,rebuffer24/A,net,pin
_574_/SN,_026_,pin,net
_026_,_399_/A2,net,pin
_575_/CON,_027_,pin,net
_027_,_479_/B,net,pin
_027_,_401_/C,net,pin
_560_/CON,_028_,pin,net
_028_,_472_/B,net,pin
_028_,_308_/A,net,pin
ctrl.state.out\[0\]$_DFF_P_/QN,_029_,pin,net
_029_,_297_/A,net,pin
_560_/SN,_030_,pin,net
_030_,_466_/A,net,pin
dpath.b_reg.out\[0\]$_DFFE_PP_/QN,_031_,pin,net
_031_,_330_/D,net,pin
_031_,_301_/A,net,pin
dpath.a_reg.out\[9\]$_DFFE_PP_/QN,_032_,pin,net
_032_,_347_/A,net,pin
dpath.a_reg.out\[8\]$_DFFE_PP_/QN,_033_,pin,net
_033_,_348_/A,net,pin
dpath.a_reg.out\[7\]$_DFFE_PP_/QN,_034_,pin,net
_034_,_349_/A,net,pin
dpath.a_reg.out\[6\]$_DFFE_PP_/QN,_035_,pin,net
_035_,_350_/A,net,pin
dpath.a_reg.out\[5\]$_DFFE_PP_/QN,_036_,pin,net
_036_,_351_/A,net,pin
dpath.a_reg.out\[4\]$_DFFE_PP_/QN,_037_,pin,net
_037_,_352_/A,net,pin
dpath.a_reg.out\[3\]$_DFFE_PP_/QN,_038_,pin,net
_038_,_353_/A,net,pin
dpath.a_reg.out\[2\]$_DFFE_PP_/QN,_039_,pin,net
_039_,_354_/A,net,pin
dpath.a_reg.out\[15\]$_DFFE_PP_/QN,_040_,pin,net
_040_,_356_/A,net,pin
dpath.a_reg.out\[14\]$_DFFE_PP_/QN,_041_,pin,net
_041_,_357_/A,net,pin
dpath.a_reg.out\[13\]$_DFFE_PP_/QN,_042_,pin,net
_042_,_358_/A,net,pin
dpath.a_reg.out\[12\]$_DFFE_PP_/QN,_043_,pin,net
_043_,_359_/A,net,pin
dpath.a_reg.out\[11\]$_DFFE_PP_/QN,_044_,pin,net
_044_,_360_/A,net,pin
dpath.a_reg.out\[10\]$_DFFE_PP_/QN,_045_,pin,net
_045_,_361_/A,net,pin
ctrl.state.out\[2\]$_DFF_P_/QN,_046_,pin,net
_046_,_370_/B,net,pin
_046_,_344_/B,net,pin
_046_,_338_/A,net,pin
_046_,_334_/A,net,pin
ctrl.state.out\[1\]$_DFF_P_/QN,_047_,pin,net
_047_,_345_/B,net,pin
_047_,_340_/A,net,pin
_561_/SN,_048_,pin,net
_048_,_460_/A,net,pin
_048_,_306_/A2,net,pin
_048_,_303_/B,net,pin
_567_/SN,_049_,pin,net
_049_,_315_/A,net,pin
_050_,rebuffer18/A,net,pin
_569_/SN,_050_,pin,net
_051_,rebuffer15/A,net,pin
_571_/SN,_051_,pin,net
_051_,_312_/A1,net,pin
_051_,_310_/C,net,pin
_575_/SN,_052_,pin,net
_052_,_479_/A2,net,pin
_052_,_401_/A2,net,pin
_053_,dpath.a_reg.out\[0\]$_DFFE_PP_/D,net,pin
_378_/Y,_053_,pin,net
_054_,dpath.a_reg.out\[10\]$_DFFE_PP_/D,net,pin
_390_/Y,_054_,pin,net
_055_,dpath.a_reg.out\[11\]$_DFFE_PP_/D,net,pin
_411_/Y,_055_,pin,net
_056_,dpath.a_reg.out\[12\]$_DFFE_PP_/D,net,pin
_416_/Y,_056_,pin,net
_057_,dpath.a_reg.out\[13\]$_DFFE_PP_/D,net,pin
_439_/Y,_057_,pin,net
