net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
_03765_,612,-1,1,7.443428020148068e-16,0.06906435638666153,0.05388236528960988,22.437963485717773
_03766_,270,-1,1,6.725690417127401e-16,0.034253064543008804,0.016920017078518867,11.458052635192871
_03767_,3438,-1,1,1.1426475517251696e-15,0.41155917197465897,0.10969274034141563,105.50976848602295
_03768_,558,-1,1,7.203776458985817e-16,0.07438545674085617,0.02459629951044917,20.0152530670166
_03769_,540,-1,1,7.135720538047486e-16,0.06072176620364189,0.0314542343840003,19.905542373657227
_03770_,288,-1,1,6.653659264688487e-16,0.043464310467243195,0.0005055100191384554,10.21835708618164
_03771_,810,-1,1,7.264948649040931e-16,0.095243901014328,0.009854852803982794,28.37771987915039
_03772_,2034,-1,1,9.97985759278923e-16,0.16391076147556305,0.2126788554014638,55.046881675720215
_03773_,720,-1,1,7.226551057355117e-16,0.08561515063047409,0.015643838327378035,25.646913528442383
_03774_,1062,-1,1,8.099143223792816e-16,0.12410836666822433,0.06440987094538286,36.09199905395508
_03775_,342,-1,1,6.922679575714413e-16,0.05134814232587814,0.019523711875081062,13.597352981567383
_03776_,702,-1,1,7.425570977433172e-16,0.11422797292470932,0.006933058728463948,24.828678131103516
_03777_,432,-1,1,6.6831963623504285e-16,0.046923521906137466,0.0,16.696592330932617
_03778_,288,-1,1,6.67114573048896e-16,0.04519899934530258,0.0005195519188418984,10.21835708618164
_03779_,774,-1,1,7.6110156063447e-16,0.09695825725793839,0.04274732241174206,27.251388549804688
_03780_,216,-1,1,6.635259062096163e-16,0.018169958144426346,0.023959966143593192,10.023624420166016
_03781_,360,-1,1,6.862090779601721e-16,0.05236780270934105,0.012445274682249874,14.780366897583008
_03782_,162,-1,1,6.568696036727368e-16,0.025062261149287224,0.010411378752905875,8.249102592468262
_03783_,216,-1,1,6.577610529101628e-16,0.022302933037281036,0.0140620197635144,10.023624420166016
_03784_,504,-1,1,6.998948010471966e-16,0.06536389887332916,0.013134935827110894,19.229013442993164
_03785_,234,-1,1,6.739381645928582e-16,0.02959273010492325,0.02294938894920051,10.388402938842773
_03786_,306,-1,1,6.811069750023858e-16,0.034114398062229156,0.025596600622520782,13.175891876220703
_03787_,468,-1,1,7.03766853346892e-16,0.06159662455320358,0.020774233154952526,18.15936279296875
_03788_,702,-1,1,7.185301082219425e-16,0.08361498266458511,0.013519105326849967,25.423839569091797
_03789_,306,-1,1,6.790181917544567e-16,0.05762217193841934,0.0,10.753182411193848
_03790_,198,-1,1,6.708573469450167e-16,0.028276285156607628,0.021185156423598528,9.853577613830566
_03791_,702,-1,1,7.692556821198911e-16,0.0811358392238617,0.0667238689493388,24.57726287841797
_03792_,342,-1,1,6.869820484641008e-16,0.03386203572154045,0.03172397392336279,14.302224159240723
_03793_,288,-1,1,6.755803497193475e-16,0.04159792140126228,0.012586305500008166,11.992877960205078
_03794_,234,-1,1,6.629564883108246e-16,0.02752104587852955,0.014039467554539442,10.388402938842773
_03795_,414,-1,1,6.85609378633516e-16,0.040644023567438126,0.023569312877953053,16.020063400268555
_03796_,1674,-1,1,8.945439781778597e-16,0.19308199733495712,0.08006597694475204,54.559457778930664
_03797_,882,-1,1,7.82049003057424e-16,0.07340854406356812,0.08724441267077054,30.350627899169922
_03798_,234,-1,1,6.612562814274484e-16,0.035701263695955276,0.004159060656093061,10.388402938842773
_03799_,378,-1,1,6.881073846740874e-16,0.05163466930389404,0.015076751471497118,15.201828002929688
_03800_,1206,-1,1,8.12384746909508e-16,0.10198978334665298,0.08899897598894313,42.03175354003906
_03801_,1116,-1,1,7.907873125786546e-16,0.10005894303321838,0.06933235330507159,38.2632942199707
_03802_,1536,-1,1,8.517243980513459e-16,0.17795687913894653,0.052371578640304506,46.19133377075195
_03803_,342,-1,1,6.772623983339169e-16,0.04880261793732643,0.007063732482492924,14.13217830657959
_03804_,216,-1,1,6.644931119562623e-16,0.03131347522139549,0.01178367406828329,9.853577613830566
_03805_,108,-1,1,6.46583341440399e-16,0.014329931698739529,0.010857393585865793,6.644628047943115
_03806_,396,-1,1,6.962543063794568e-16,0.03692103549838066,0.037937259301543236,16.020063400268555
_03807_,2034,-1,1,9.596368719875766e-16,0.2618743013590574,0.07636688905768096,66.7470703125
_03808_,648,-1,1,7.337471609984844e-16,0.09539292752742767,0.016958163627350586,23.22420310974121
_03809_,378,-1,1,6.858582475013312e-16,0.052965473383665085,0.011496878674734035,14.66700267791748
_03810_,306,-1,1,6.736735197364005e-16,0.0489467978477478,0.0033307296689599752,10.753182411193848
_03811_,324,-1,1,6.808825112713634e-16,0.05005678907036781,0.009429718949832022,13.597352981567383
_03812_,288,-1,1,6.637443877704487e-16,0.04234849661588669,0.0,10.21835708618164
_03813_,1062,-1,1,7.8298497446414e-16,0.0934825986623764,0.06810634839348495,37.58311080932617
_03814_,270,-1,1,6.784046752028486e-16,0.01745522953569889,0.039553441223688424,11.62809944152832
_03815_,306,-1,1,6.877563953965689e-16,0.04313574731349945,0.023224622011184692,10.753182411193848
_03816_,216,-1,1,6.586453553070963e-16,0.024847112596035004,0.012402117892634124,9.853577613830566
_03817_,648,-1,1,7.370125788892681e-16,0.0939016342163086,0.021714901360610384,23.22420310974121
_03818_,828,-1,1,7.623415639296911e-16,0.09407849609851837,0.04686713090632111,28.746152877807617
_03819_,180,-1,1,6.59187721091135e-16,0.02388751320540905,0.013904091902077198,8.783927917480469
_03820_,360,-1,1,6.772708686633895e-16,0.04447704926133156,0.011397871538065374,14.95041275024414
_03821_,720,-1,1,7.472001617832508e-16,0.0926702693104744,0.03313395567238331,25.646913528442383
_03822_,288,-1,1,6.619443898179742e-16,0.03931126371026039,0.0012371299671940506,10.21835708618164
_03823_,234,-1,1,6.742932831559946e-16,0.027743685990571976,0.025153604336082935,10.388402938842773
_03824_,306,-1,1,6.748918707519074e-16,0.04851504787802696,0.004980839788913727,10.753182411193848
_03825_,378,-1,1,6.935510007282947e-16,0.05324699729681015,0.018907979130744934,14.66700267791748
_03826_,270,-1,1,6.659438676366721e-16,0.04258832708001137,0.00195945288578514,11.458052635192871
_03827_,126,-1,1,6.48102600910418e-16,0.015448701567947865,0.011257842415943742,7.179452896118164
_03828_,900,-1,1,7.707481541729532e-16,0.10570599883794785,0.04364611255005002,30.995162963867188
