src,tar,src_type,tar_type
_19314_/B,_19314_,pin,cell
_19314_/C,_19314_,pin,cell
_19314_/D,_19314_,pin,cell
_19314_,_19314_/Y,cell,pin
_19315_/A,_19315_,pin,cell
_19315_/B,_19315_,pin,cell
_19315_/C,_19315_,pin,cell
_19315_,_19315_/Y,cell,pin
_19316_/A,_19316_,pin,cell
_19316_,_19316_/Y,cell,pin
_19317_/A,_19317_,pin,cell
_19317_,_19317_/Y,cell,pin
_19318_/A,_19318_,pin,cell
_19318_,_19318_/Y,cell,pin
_19319_/A1,_19319_,pin,cell
_19319_/A2,_19319_,pin,cell
_19319_/B1,_19319_,pin,cell
_19319_/B2,_19319_,pin,cell
_19319_,_19319_/Y,cell,pin
_19320_/A1,_19320_,pin,cell
_19320_/A2,_19320_,pin,cell
_19320_/B,_19320_,pin,cell
_19320_,_19320_/Y,cell,pin
_19321_/A,_19321_,pin,cell
_19321_/B,_19321_,pin,cell
_19321_/C,_19321_,pin,cell
_19321_/D,_19321_,pin,cell
_19321_,_19321_/Y,cell,pin
_19322_/A,_19322_,pin,cell
_19322_/B,_19322_,pin,cell
_19322_,_19322_/Y,cell,pin
_19323_/A,_19323_,pin,cell
_19323_,_19323_/Y,cell,pin
_19324_/A,_19324_,pin,cell
_19324_/B,_19324_,pin,cell
_19324_/C,_19324_,pin,cell
_19324_,_19324_/Y,cell,pin
_19325_/A,_19325_,pin,cell
_19325_/B,_19325_,pin,cell
_19325_/C,_19325_,pin,cell
_19325_/D,_19325_,pin,cell
_19325_/E,_19325_,pin,cell
_19325_,_19325_/Y,cell,pin
_19326_/A,_19326_,pin,cell
_19326_/B,_19326_,pin,cell
_19326_/C,_19326_,pin,cell
_19326_/D,_19326_,pin,cell
_19326_,_19326_/Y,cell,pin
_19327_/A1,_19327_,pin,cell
_19327_/A2,_19327_,pin,cell
_19327_/B1,_19327_,pin,cell
_19327_/B2,_19327_,pin,cell
_19327_/C,_19327_,pin,cell
_19327_,_19327_/Y,cell,pin
_19328_/A,_19328_,pin,cell
_19328_/B,_19328_,pin,cell
_19328_/C,_19328_,pin,cell
_19328_/D,_19328_,pin,cell
_19328_,_19328_/Y,cell,pin
_19329_/A,_19329_,pin,cell
