src,tar,src_type,tar_type,is_net,arc_delay
_13822_/A2,_13822_/Y,pin,pin,0,2.263209897268581e-10
_13822_/B1,_13822_/Y,pin,pin,0,1.4522606728295528e-10
_13823_/A,_13823_/Y,pin,pin,0,3.780859791913116e-10
_13823_/B,_13823_/Y,pin,pin,0,3.0044039478482887e-10
_13824_/A1,_13824_/Y,pin,pin,0,1.8710313853809168e-10
_13824_/A2,_13824_/Y,pin,pin,0,2.425286360629997e-10
_13824_/B1,_13824_/Y,pin,pin,0,1.3421128097768076e-10
_13825_/A1,_13825_/Y,pin,pin,0,1.465511045850576e-10
_13825_/A2,_13825_/Y,pin,pin,0,1.7471735169749536e-10
_13825_/B1,_13825_/Y,pin,pin,0,1.4335897746686754e-10
_13826_/A1,_13826_/Y,pin,pin,0,2.7134899882597097e-10
_13826_/A2,_13826_/Y,pin,pin,0,3.94939775327785e-10
_13826_/B1,_13826_/Y,pin,pin,0,2.0866394723206838e-10
_13826_/C1,_13826_/Y,pin,pin,0,1.4696448225048897e-10
_13827_/A1,_13827_/Y,pin,pin,0,2.0252326204950322e-10
_13827_/A2,_13827_/Y,pin,pin,0,1.8624726760840815e-10
_13827_/B1,_13827_/Y,pin,pin,0,2.7182048278895365e-10
_13828_/A0,_13828_/Y,pin,pin,0,1.7144378972044905e-10
_13828_/A1,_13828_/Y,pin,pin,0,1.7768631010994795e-10
_13828_/S,_13828_/Y,pin,pin,0,2.7793423118538385e-10
_13829_/A,_13829_/Y,pin,pin,0,3.5221245364702725e-10
_13829_/B,_13829_/Y,pin,pin,0,2.71379252403392e-10
_13830_/A,_13830_/Y,pin,pin,0,2.0829009350631367e-10
_13830_/B,_13830_/Y,pin,pin,0,2.525712972101246e-10
_13831_/A,_13831_/Y,pin,pin,0,9.783136106777945e-11
_13831_/B,_13831_/Y,pin,pin,0,9.738253259339302e-11
_13832_/A,_13832_/X,pin,pin,0,3.397053194298394e-10
_13832_/B,_13832_/X,pin,pin,0,2.525602504910296e-10
_13832_/C,_13832_/X,pin,pin,0,2.258052494985563e-10
_13833_/A1,_13833_/Y,pin,pin,0,3.5511532603393903e-10
_13833_/A2,_13833_/Y,pin,pin,0,2.500384344017448e-10
_13833_/A3,_13833_/Y,pin,pin,0,2.39298497684004e-10
_13833_/B1,_13833_/Y,pin,pin,0,2.0097014330477947e-10
_13834_/A,_13834_/Y,pin,pin,0,1.9045152954699773e-10
_13834_/B,_13834_/Y,pin,pin,0,1.4164505679481465e-10
_13835_/A,_13835_/Y,pin,pin,0,7.102357590937913e-11
_13835_/B,_13835_/Y,pin,pin,0,1.1433297364416006e-10
_13836_/A1,_13836_/Y,pin,pin,0,1.854760650621401e-10
_13836_/A2,_13836_/Y,pin,pin,0,1.823238227061097e-10
_13836_/B1,_13836_/Y,pin,pin,0,9.459793365307334e-11
_13836_/C1,_13836_/Y,pin,pin,0,1.1361688673217074e-10
_13837_/A1,_13837_/Y,pin,pin,0,2.4859880820571334e-10
_13837_/A2,_13837_/Y,pin,pin,0,2.907620533232347e-10
_13837_/B1,_13837_/Y,pin,pin,0,1.778490826831458e-10
_13837_/B2,_13837_/Y,pin,pin,0,2.0122764565755347e-10
_13838_/A1,_13838_/Y,pin,pin,0,2.821274602826662e-10
_13838_/A2,_13838_/Y,pin,pin,0,2.6721982959720947e-10
_13838_/A3,_13838_/Y,pin,pin,0,2.560694711828404e-10
_13838_/B1,_13838_/Y,pin,pin,0,1.1622108830877664e-10
_13839_/A,_13839_/Y,pin,pin,0,1.966117685325841e-10
_13839_/B,_13839_/Y,pin,pin,0,2.0649926213422987e-10
_13840_/A,_13840_/Y,pin,pin,0,1.5047116330713095e-10
_13840_/B,_13840_/Y,pin,pin,0,2.2948912214992845e-10
_13841_/A,_13841_/Y,pin,pin,0,1.9923765415263972e-10
_13841_/B,_13841_/Y,pin,pin,0,1.0750789841695862e-10
_13841_/C,_13841_/Y,pin,pin,0,1.1183577675044631e-10
_13842_/A1,_13842_/Y,pin,pin,0,3.612613541648102e-10
_13842_/A2,_13842_/Y,pin,pin,0,1.9403298412434822e-10
_13842_/B1,_13842_/Y,pin,pin,0,1.5825118993006981e-10
_13843_/A,_13843_/X,pin,pin,0,1.8943863144826878e-10
_13843_/B,_13843_/X,pin,pin,0,1.777591962515146e-10
_13844_/A1,_13844_/Y,pin,pin,0,1.736261273643791e-10
_13844_/A2,_13844_/Y,pin,pin,0,1.7669124496855204e-10
_13844_/B1,_13844_/Y,pin,pin,0,2.1542048700418093e-10
_13845_/A,_13845_/Y,pin,pin,0,1.5345065496052968e-10
_13845_/B,_13845_/Y,pin,pin,0,3.2668620586484565e-10
_13845_/C,_13845_/Y,pin,pin,0,1.4983835006088242e-10
_13846_/A1,_13846_/Y,pin,pin,0,3.049630270535175e-10
_13846_/A2,_13846_/Y,pin,pin,0,3.8369671329085975e-10
_13846_/B1,_13846_/Y,pin,pin,0,3.070157739148982e-10
_13847_/A1,_13847_/Y,pin,pin,0,1.5439824418983505e-10
_13847_/A2,_13847_/Y,pin,pin,0,1.9907855919321094e-10
_13847_/B1,_13847_/Y,pin,pin,0,1.4110856927374016e-10
_13848_/A_N,_13848_/Y,pin,pin,0,2.709599489225667e-10
_13848_/B,_13848_/Y,pin,pin,0,1.562419083001032e-10
_13850_/A,_13850_/Y,pin,pin,0,1.2893314194073469e-10
_13850_/B,_13850_/Y,pin,pin,0,1.292133899877257e-10
_13850_/C,_13850_/Y,pin,pin,0,1.067777741226017e-10
_13851_/A,_13851_/Y,pin,pin,0,9.251878430038829e-11
_13851_/B,_13851_/Y,pin,pin,0,1.1959676304851286e-10
_13851_/C,_13851_/Y,pin,pin,0,1.1424879098331786e-10
_13852_/A,_13852_/Y,pin,pin,0,3.9989125899531075e-10
_13852_/B,_13852_/Y,pin,pin,0,2.9296162717962204e-10
_13853_/A1,_13853_/Y,pin,pin,0,2.6299296074228096e-10
_13853_/A2,_13853_/Y,pin,pin,0,3.046458363353821e-10
_13853_/A3,_13853_/Y,pin,pin,0,3.5980576851279977e-10
_13853_/B1,_13853_/Y,pin,pin,0,2.785084662892956e-10
_13853_/B2,_13853_/Y,pin,pin,0,2.6609742187488905e-10
_13854_/A,_13854_/Y,pin,pin,0,1.3592257874783797e-10
_13854_/B,_13854_/Y,pin,pin,0,9.453886284926938e-11
_13854_/C,_13854_/Y,pin,pin,0,1.0201622879790762e-10
_13854_/D,_13854_/Y,pin,pin,0,1.2366106749706063e-10
_13855_/A1,_13855_/Y,pin,pin,0,3.3724575909666044e-10
_13855_/A2,_13855_/Y,pin,pin,0,2.656911635146031e-10
_13855_/B1,_13855_/Y,pin,pin,0,1.81611156668815e-10
_13856_/A1,_13856_/Y,pin,pin,0,2.1332514921201806e-10
_13856_/A2,_13856_/Y,pin,pin,0,1.7445858646603085e-10
_13856_/B1,_13856_/Y,pin,pin,0,1.7979419342228908e-10
_13856_/B2,_13856_/Y,pin,pin,0,1.5385895335562338e-10
_13857_/A1,_13857_/X,pin,pin,0,3.776073898009713e-10
_13857_/A2,_13857_/X,pin,pin,0,3.5879721416165467e-10
_13857_/A3,_13857_/X,pin,pin,0,3.678293780673414e-10
_13857_/A4,_13857_/X,pin,pin,0,3.6011868487229037e-10
_13857_/B1,_13857_/X,pin,pin,0,3.1883010120914435e-10
_13858_/A,_13858_/Y,pin,pin,0,1.154749559861834e-10
_13858_/B,_13858_/Y,pin,pin,0,2.11898276702982e-10
_13859_/A1,_13859_/Y,pin,pin,0,2.891987760378356e-10
_13859_/A2,_13859_/Y,pin,pin,0,2.44032322127552e-10
_13859_/B1,_13859_/Y,pin,pin,0,2.9266544743222767e-10
_13859_/C1,_13859_/Y,pin,pin,0,1.7797099904903746e-10
_13860_/A1,_13860_/Y,pin,pin,0,1.5197026970170668e-10
_13860_/A2,_13860_/Y,pin,pin,0,2.4650115282298657e-10
_13860_/B1,_13860_/Y,pin,pin,0,1.781096103936619e-10
_13861_/A,_13861_/Y,pin,pin,0,1.2974379903774036e-10
_13861_/B,_13861_/Y,pin,pin,0,2.3286475525630124e-10
_13862_/A,_13862_/Y,pin,pin,0,1.0846023384969428e-10
_13862_/B,_13862_/Y,pin,pin,0,1.0642563913476621e-10
_13863_/A,_13863_/Y,pin,pin,0,8.479351248924516e-11
_13863_/B,_13863_/Y,pin,pin,0,7.367415705283875e-11
_13864_/A,_13864_/Y,pin,pin,0,1.1536317040539146e-10
_13864_/B,_13864_/Y,pin,pin,0,1.34287372888231e-10
_13865_/A1,_13865_/Y,pin,pin,0,1.2801179560817388e-10
_13865_/A2,_13865_/Y,pin,pin,0,1.628454315838468e-10
_13865_/B1,_13865_/Y,pin,pin,0,2.0897217289927994e-10
_13866_/A1,_13866_/Y,pin,pin,0,2.4971300027765153e-10
_13866_/A2,_13866_/Y,pin,pin,0,2.1306906239360046e-10
_13866_/B1,_13866_/Y,pin,pin,0,1.8486795427818947e-10
_13867_/A,_13867_/Y,pin,pin,0,2.3066518139991388e-10
_13867_/B,_13867_/Y,pin,pin,0,1.9270093853940296e-10
_13868_/A,_13868_/Y,pin,pin,0,1.584088554773544e-10
_13868_/B,_13868_/Y,pin,pin,0,1.80916420733368e-10
_13869_/A1,_13869_/Y,pin,pin,0,4.388890917361721e-10
_13869_/A2,_13869_/Y,pin,pin,0,5.343628872722661e-10
_13869_/B1,_13869_/Y,pin,pin,0,5.057987362278027e-10
_13869_/C1,_13869_/Y,pin,pin,0,4.335527215015844e-10
_13869_/D1,_13869_/Y,pin,pin,0,3.5771882678226063e-10
_13870_/A,_13870_/Y,pin,pin,0,1.2636683366373802e-10
_13870_/B,_13870_/Y,pin,pin,0,1.1618438849891888e-10
_13871_/A,_13871_/X,pin,pin,0,2.980859725720819e-10
_13871_/B,_13871_/X,pin,pin,0,1.9139387297251176e-10
_13871_/C,_13871_/X,pin,pin,0,1.9924636940338303e-10
_13872_/A1,_13872_/Y,pin,pin,0,6.551482134575792e-10
_13872_/A2,_13872_/Y,pin,pin,0,5.481434750542746e-10
_13872_/B1,_13872_/Y,pin,pin,0,5.131680080872059e-10
_13872_/C1,_13872_/Y,pin,pin,0,5.614509968054904e-10
_13872_/D1,_13872_/Y,pin,pin,0,4.476532755592899e-10
_13873_/A1,_13873_/Y,pin,pin,0,4.785184470890158e-10
_13873_/A2,_13873_/Y,pin,pin,0,5.001584701957995e-10
_13873_/B1,_13873_/Y,pin,pin,0,4.557622335088496e-10
_13873_/C1,_13873_/Y,pin,pin,0,4.321755175951125e-10
_13873_/D1,_13873_/Y,pin,pin,0,3.9362621495619976e-10
_13874_/A,_13874_/Y,pin,pin,0,1.6523482582186944e-10
_13874_/B,_13874_/Y,pin,pin,0,1.451189862722302e-10
_13875_/A1,_13875_/Y,pin,pin,0,2.526402143043782e-10
_13875_/A2,_13875_/Y,pin,pin,0,2.2448963521437548e-10
_13875_/B1,_13875_/Y,pin,pin,0,1.6687204396070854e-10
_13876_/A1,_13876_/Y,pin,pin,0,2.8524196893364717e-10
_13876_/A2,_13876_/Y,pin,pin,0,3.5210787063810756e-10
_13876_/A3,_13876_/Y,pin,pin,0,3.403552717440306e-10
_13876_/B1,_13876_/Y,pin,pin,0,2.619115202495692e-10
_13876_/B2,_13876_/Y,pin,pin,0,3.339089282849983e-10
_13877_/A,_13877_/Y,pin,pin,0,2.453834357929452e-10
_13877_/B,_13877_/Y,pin,pin,0,2.3055526932047599e-10
_13878_/A,_13878_/Y,pin,pin,0,1.9124188344044057e-10
_13878_/B,_13878_/Y,pin,pin,0,1.1064061472554343e-10
_13878_/C,_13878_/Y,pin,pin,0,1.0200496003420767e-10
_13879_/A1,_13879_/Y,pin,pin,0,5.086870924486675e-10
_13879_/A2,_13879_/Y,pin,pin,0,3.91916110675794e-10
_13879_/A3,_13879_/Y,pin,pin,0,3.293075812038637e-10
_13879_/B1,_13879_/Y,pin,pin,0,1.7572054922254665e-10
_13879_/C1,_13879_/Y,pin,pin,0,1.5441282974482107e-10
_13880_/A,_13880_/Y,pin,pin,0,1.6867190977265523e-10
_13880_/B,_13880_/Y,pin,pin,0,1.7814610897559646e-10
_13880_/C,_13880_/Y,pin,pin,0,1.5792343821541266e-10
_13880_/D,_13880_/Y,pin,pin,0,1.827241136176383e-10
_13881_/A1,_13881_/Y,pin,pin,0,2.0220296270689886e-10
_13881_/A2,_13881_/Y,pin,pin,0,2.35642561019489e-10
_13881_/B1,_13881_/Y,pin,pin,0,1.0091270874479363e-10
_13882_/A_N,_13882_/Y,pin,pin,0,2.242888097470086e-10
_13882_/B,_13882_/Y,pin,pin,0,2.2968517365828944e-10
_13883_/A1,_13883_/Y,pin,pin,0,2.7097621368987745e-10
_13883_/A2,_13883_/Y,pin,pin,0,2.0029067293592107e-10
_13883_/A3,_13883_/Y,pin,pin,0,1.9430256015251501e-10
_13883_/B1,_13883_/Y,pin,pin,0,2.1854812404242807e-10
_13884_/A1,_13884_/Y,pin,pin,0,3.6587544105515235e-10
_13884_/A2,_13884_/Y,pin,pin,0,2.2487831041750894e-10
_13884_/B1,_13884_/Y,pin,pin,0,1.5632237171381291e-10
_13885_/A1,_13885_/Y,pin,pin,0,4.724600710659388e-10
_13885_/A2,_13885_/Y,pin,pin,0,3.6555455884546006e-10
_13885_/A3,_13885_/Y,pin,pin,0,2.939493370934798e-10
_13885_/B1,_13885_/Y,pin,pin,0,1.7796332463237974e-10
_13885_/C1,_13885_/Y,pin,pin,0,2.6654284335236866e-10
_13886_/A,_13886_/Y,pin,pin,0,1.9776603965571127e-10
_13886_/B,_13886_/Y,pin,pin,0,1.7024009979493826e-10
_13886_/C,_13886_/Y,pin,pin,0,1.817196670916843e-10
_13886_/D,_13886_/Y,pin,pin,0,1.7167514632099312e-10
_13887_/A,_13887_/Y,pin,pin,0,1.5783245543854463e-10
_13887_/B,_13887_/Y,pin,pin,0,1.5395094921100139e-10
_13887_/C,_13887_/Y,pin,pin,0,1.7461253276618294e-10
_13888_/A,_13888_/Y,pin,pin,0,1.429611012904175e-10
_13888_/B,_13888_/Y,pin,pin,0,1.4001109993611038e-10
_13889_/A1,_13889_/X,pin,pin,0,3.468952902707656e-10
_13889_/A2,_13889_/X,pin,pin,0,3.8474590180470614e-10
_13889_/B1,_13889_/X,pin,pin,0,3.2260921711824153e-10
_13889_/B2,_13889_/X,pin,pin,0,3.6199493402833127e-10
_13889_/C1,_13889_/X,pin,pin,0,2.8271371355081953e-10
_13890_/A1,_13890_/X,pin,pin,0,2.1626497814786205e-10
_13890_/A2,_13890_/X,pin,pin,0,3.1713431880575627e-10
_13890_/B1,_13890_/X,pin,pin,0,1.42902648048171e-10
_13891_/A,_13891_/Y,pin,pin,0,1.1452579162796184e-10
_13891_/B,_13891_/Y,pin,pin,0,1.4770373812922344e-10
_13892_/A1,_13892_/Y,pin,pin,0,2.0102998432580677e-10
_13892_/A2,_13892_/Y,pin,pin,0,1.4362717959404137e-10
_13892_/B1,_13892_/Y,pin,pin,0,1.2337142418772373e-10
_13893_/A1,_13893_/Y,pin,pin,0,1.5816979670457698e-10
_13893_/A2,_13893_/Y,pin,pin,0,1.7766392523821395e-10
_13893_/B1,_13893_/Y,pin,pin,0,2.3576818275472533e-10
_13894_/A1,_13894_/Y,pin,pin,0,2.3022438122577427e-10
_13894_/A2,_13894_/Y,pin,pin,0,2.0925736143873053e-10
_13894_/B1,_13894_/Y,pin,pin,0,1.4024621741715038e-10
_13895_/A1,_13895_/Y,pin,pin,0,2.203253413046724e-10
_13895_/A2,_13895_/Y,pin,pin,0,2.53159132546088e-10
_13895_/A3,_13895_/Y,pin,pin,0,2.6098567751375867e-10
_13895_/B1,_13895_/Y,pin,pin,0,2.408675203735555e-10
_13895_/B2,_13895_/Y,pin,pin,0,1.8977136528874894e-10
_13896_/A1,_13896_/X,pin,pin,0,3.1678873413376607e-10
_13896_/A2,_13896_/X,pin,pin,0,4.1120010174644506e-10
_13896_/B1,_13896_/X,pin,pin,0,3.0939642514660193e-10
_13896_/B2,_13896_/X,pin,pin,0,3.543073889833437e-10
_13896_/C1,_13896_/X,pin,pin,0,2.902429685480712e-10
_13897_/A1,_13897_/Y,pin,pin,0,2.1729915089530039e-10
_13897_/A2,_13897_/Y,pin,pin,0,1.7632220683516664e-10
_13897_/A3,_13897_/Y,pin,pin,0,1.6070894615083375e-10
_13897_/B1,_13897_/Y,pin,pin,0,1.8763925135889536e-10
_13898_/A1,_13898_/Y,pin,pin,0,2.8615440572643536e-10
_13898_/A2,_13898_/Y,pin,pin,0,3.2710442687822194e-10
_13898_/B1,_13898_/Y,pin,pin,0,3.1471530936855174e-10
_13899_/A1,_13899_/Y,pin,pin,0,1.6496178034675069e-10
_13899_/A2,_13899_/Y,pin,pin,0,1.6683364412184432e-10
_13899_/B1,_13899_/Y,pin,pin,0,2.4925947417209215e-10
_13900_/A1,_13900_/Y,pin,pin,0,1.8304575910566e-10
_13900_/A2,_13900_/Y,pin,pin,0,1.695326656836471e-10
_13900_/B1,_13900_/Y,pin,pin,0,1.0643813608268715e-10
_13901_/A1,_13901_/Y,pin,pin,0,2.0036185210958735e-10
_13901_/A2,_13901_/Y,pin,pin,0,2.2135385191468515e-10
_13901_/A3,_13901_/Y,pin,pin,0,2.2187242321169975e-10
_13901_/B1,_13901_/Y,pin,pin,0,1.707470137501943e-10
_13901_/B2,_13901_/Y,pin,pin,0,2.2205148830778398e-10
_13902_/A1,_13902_/Y,pin,pin,0,2.13160947226676e-10
_13902_/A2,_13902_/Y,pin,pin,0,1.9789903049627355e-10
_13902_/B1,_13902_/Y,pin,pin,0,1.3234639772985446e-10
_13902_/C1,_13902_/Y,pin,pin,0,2.0730277217051452e-10
_13903_/A1,_13903_/Y,pin,pin,0,2.0202374495514874e-10
_13903_/A2,_13903_/Y,pin,pin,0,1.5566628541741068e-10
_13903_/B1,_13903_/Y,pin,pin,0,1.3520910779885043e-10
_13904_/A,_13904_/Y,pin,pin,0,1.0682467410649821e-10
_13904_/B,_13904_/Y,pin,pin,0,1.1821692236235748e-10
_13904_/C,_13904_/Y,pin,pin,0,1.0590090609996494e-10
_13905_/A,_13905_/Y,pin,pin,0,2.7149762993339266e-10
_13905_/B,_13905_/Y,pin,pin,0,1.6713060102535593e-10
_13906_/A1,_13906_/Y,pin,pin,0,2.668258392013456e-10
_13906_/A2,_13906_/Y,pin,pin,0,1.8325860273726846e-10
_13906_/A3,_13906_/Y,pin,pin,0,1.701474655613211e-10
_13906_/B1,_13906_/Y,pin,pin,0,1.3450505986778438e-10
_13907_/A1,_13907_/Y,pin,pin,0,2.0365849284775805e-10
_13907_/A2,_13907_/Y,pin,pin,0,1.755545708803652e-10
_13907_/B1,_13907_/Y,pin,pin,0,1.3756597250225155e-10
_13908_/A,_13908_/Y,pin,pin,0,1.8496651432720057e-10
_13908_/B,_13908_/Y,pin,pin,0,1.422795214978123e-10
_13908_/C,_13908_/Y,pin,pin,0,1.4028260497678247e-10
_13908_/D,_13908_/Y,pin,pin,0,1.5137095743522622e-10
_13909_/A,_13909_/Y,pin,pin,0,2.207730248615647e-10
_13909_/B,_13909_/Y,pin,pin,0,1.942158517342918e-10
_13909_/C,_13909_/Y,pin,pin,0,1.6447170014810553e-10
_13910_/A1_N,_13910_/Y,pin,pin,0,5.724997698131062e-10
_13910_/A2_N,_13910_/Y,pin,pin,0,5.375942468965889e-10
_13910_/B1,_13910_/Y,pin,pin,0,5.570074956828819e-10
_13910_/B2,_13910_/Y,pin,pin,0,6.049827860898915e-10
_13911_/A,_13911_/Y,pin,pin,0,1.56222354497082e-10
_13911_/B,_13911_/Y,pin,pin,0,1.3592715841781455e-10
_13912_/A,_13912_/Y,pin,pin,0,3.5580302593096746e-10
_13912_/B,_13912_/Y,pin,pin,0,1.9595391975713028e-10
_13913_/A,_13913_/Y,pin,pin,0,2.154545430954613e-10
_13913_/B,_13913_/Y,pin,pin,0,1.3343784410757564e-10
_13914_/A,_13914_/Y,pin,pin,0,1.0634994274116849e-10
_13914_/B,_13914_/Y,pin,pin,0,9.961607927433391e-11
_13915_/A1,_13915_/Y,pin,pin,0,2.165609080950759e-10
_13915_/A2,_13915_/Y,pin,pin,0,2.3885066147144585e-10
_13915_/B1,_13915_/Y,pin,pin,0,3.3614402927817366e-10
_13916_/A1,_13916_/Y,pin,pin,0,3.7712918898868963e-10
_13916_/A2,_13916_/Y,pin,pin,0,4.330776293137717e-10
_13916_/B1,_13916_/Y,pin,pin,0,3.9499381543350864e-10
_13916_/C1,_13916_/Y,pin,pin,0,3.191601705143654e-10
_13916_/D1,_13916_/Y,pin,pin,0,2.7381194533937503e-10
_13917_/A,_13917_/Y,pin,pin,0,1.1454392989662665e-10
_13917_/B,_13917_/Y,pin,pin,0,1.1900523622099257e-10
_13918_/A1,_13918_/Y,pin,pin,0,1.4282372506890795e-10
_13918_/A2,_13918_/Y,pin,pin,0,1.548362826842009e-10
_13918_/B1,_13918_/Y,pin,pin,0,2.81256906653482e-10
_13919_/A1,_13919_/Y,pin,pin,0,1.7983171896052141e-10
_13919_/A2,_13919_/Y,pin,pin,0,1.7667313445546284e-10
_13919_/B1,_13919_/Y,pin,pin,0,2.684886202253267e-10
_13920_/A,_13920_/Y,pin,pin,0,2.8129304441293357e-10
_13920_/B,_13920_/Y,pin,pin,0,3.099492051905628e-10
_13920_/C,_13920_/Y,pin,pin,0,2.3456311892822157e-10
_13921_/A,_13921_/Y,pin,pin,0,2.1091894897296015e-10
_13921_/B,_13921_/Y,pin,pin,0,3.4503916390704603e-10
_13922_/A,_13922_/Y,pin,pin,0,1.499704388452372e-10
_13922_/B,_13922_/Y,pin,pin,0,1.7753033765277593e-10
_13923_/A,_13923_/Y,pin,pin,0,1.390304538162468e-10
_13923_/B,_13923_/Y,pin,pin,0,1.6580738171345644e-10
_13924_/A1,_13924_/Y,pin,pin,0,2.3913976354705824e-10
_13924_/A2,_13924_/Y,pin,pin,0,2.650898667244661e-10
_13924_/B1,_13924_/Y,pin,pin,0,2.4641302887040695e-10
_13924_/C1,_13924_/Y,pin,pin,0,2.2871357585607655e-10
_13925_/A,_13925_/Y,pin,pin,0,3.1027219682400187e-10
_13925_/B,_13925_/Y,pin,pin,0,2.2513366171317273e-10
_13925_/C,_13925_/Y,pin,pin,0,1.897794560390409e-10
_13926_/A1,_13926_/Y,pin,pin,0,1.6518243717289494e-10
_13926_/A2,_13926_/Y,pin,pin,0,1.3341619475859545e-10
_13926_/B1,_13926_/Y,pin,pin,0,1.0288946084013872e-10
_13927_/A,_13927_/Y,pin,pin,0,1.8102709609113532e-10
_13927_/B,_13927_/Y,pin,pin,0,1.0755930868189267e-10
_13927_/C,_13927_/Y,pin,pin,0,9.557049596153888e-11
_13928_/A1,_13928_/Y,pin,pin,0,3.1559671542780166e-10
_13928_/A2,_13928_/Y,pin,pin,0,1.5887545445902873e-10
_13928_/B1,_13928_/Y,pin,pin,0,1.3185610936439218e-10
_13929_/A,_13929_/Y,pin,pin,0,3.1421110158191823e-10
_13929_/B,_13929_/Y,pin,pin,0,2.477484606355773e-10
_13929_/C,_13929_/Y,pin,pin,0,2.490454231729444e-10
_13930_/A,_13930_/X,pin,pin,0,6.160288945622483e-10
_13930_/B,_13930_/X,pin,pin,0,5.922522472445735e-10
_13930_/C,_13930_/X,pin,pin,0,5.677172620899285e-10
_13930_/D,_13930_/X,pin,pin,0,4.739530989894547e-10
_13931_/A,_13931_/Y,pin,pin,0,9.536746392591056e-11
_13931_/B,_13931_/Y,pin,pin,0,2.5100321821014404e-10
_13932_/A,_13932_/Y,pin,pin,0,1.0154421054009433e-10
_13932_/B,_13932_/Y,pin,pin,0,1.3549400490475705e-10
_13933_/A1,_13933_/Y,pin,pin,0,2.9502986165219625e-10
_13933_/A2,_13933_/Y,pin,pin,0,3.199916442930828e-10
_13933_/B1,_13933_/Y,pin,pin,0,2.580004543339953e-10
_13933_/B2,_13933_/Y,pin,pin,0,2.972441737192355e-10
_13933_/C1,_13933_/Y,pin,pin,0,2.3684582073357774e-10
_13934_/A1,_13934_/Y,pin,pin,0,2.5939478343062206e-10
_13934_/A2,_13934_/Y,pin,pin,0,3.310429430580797e-10
_13934_/B1,_13934_/Y,pin,pin,0,2.483589722768187e-10
_13934_/B2,_13934_/Y,pin,pin,0,2.780709273952908e-10
_13934_/C1,_13934_/Y,pin,pin,0,2.0097652708717106e-10
_13935_/A1,_13935_/Y,pin,pin,0,1.8472438856331763e-10
_13935_/A2,_13935_/Y,pin,pin,0,2.175826185890628e-10
_13935_/B1,_13935_/Y,pin,pin,0,1.7465068280486662e-10
_13936_/A1,_13936_/Y,pin,pin,0,3.4064046028348116e-10
_13936_/A2,_13936_/Y,pin,pin,0,2.603538773460201e-10
_13936_/A3,_13936_/Y,pin,pin,0,2.584623626233906e-10
_13936_/B1,_13936_/Y,pin,pin,0,2.7992522189101976e-10
_13937_/A1,_13937_/Y,pin,pin,0,2.203377480469726e-10
_13937_/A2,_13937_/Y,pin,pin,0,2.1260149196677958e-10
_13937_/B1,_13937_/Y,pin,pin,0,1.4911631651681745e-10
_13938_/A_N,_13938_/Y,pin,pin,0,2.1974046193751207e-10
_13938_/B,_13938_/Y,pin,pin,0,1.6317529272225073e-10
_13939_/A1,_13939_/Y,pin,pin,0,1.997387671925921e-10
_13939_/A2,_13939_/Y,pin,pin,0,1.5609624703927238e-10
_13939_/B1,_13939_/Y,pin,pin,0,1.0856456705843343e-10
_13940_/A,_13940_/Y,pin,pin,0,1.8104062693424794e-10
_13940_/B,_13940_/Y,pin,pin,0,1.9038547127703254e-10
_13941_/A1,_13941_/Y,pin,pin,0,3.5155320321500483e-10
_13941_/A2,_13941_/Y,pin,pin,0,2.1297576202616852e-10
_13941_/B1,_13941_/Y,pin,pin,0,1.795846804597545e-10
_13942_/A1,_13942_/Y,pin,pin,0,1.6429024807251835e-10
_13942_/A2,_13942_/Y,pin,pin,0,1.7420795361822172e-10
_13942_/B1,_13942_/Y,pin,pin,0,1.1216957918058768e-10
_13943_/A1,_13943_/Y,pin,pin,0,2.345363903089037e-10
_13943_/A2,_13943_/Y,pin,pin,0,1.3433239243187955e-10
_13943_/B1,_13943_/Y,pin,pin,0,1.8858647976571774e-10
_13944_/A1,_13944_/Y,pin,pin,0,2.6163238242560283e-10
_13944_/A2,_13944_/Y,pin,pin,0,2.9064001205725276e-10
_13944_/B1,_13944_/Y,pin,pin,0,1.3938178389238942e-10
_13945_/A,_13945_/Y,pin,pin,0,1.9241429283223255e-10
_13945_/B,_13945_/Y,pin,pin,0,2.019156924992771e-10
_13945_/C,_13945_/Y,pin,pin,0,1.6049223061642692e-10
_13945_/D,_13945_/Y,pin,pin,0,1.6865626950579582e-10
_13946_/A,_13946_/Y,pin,pin,0,1.8155908720896008e-10
_13946_/B,_13946_/Y,pin,pin,0,1.8061188655771332e-10
_13947_/A,_13947_/Y,pin,pin,0,2.9954760893957655e-10
_13947_/B,_13947_/Y,pin,pin,0,1.792635900832451e-10
_13947_/C,_13947_/Y,pin,pin,0,1.6394791080287519e-10
_13948_/A1,_13948_/Y,pin,pin,0,3.0666810757473684e-10
_13948_/A2,_13948_/Y,pin,pin,0,1.7607328095525787e-10
_13948_/B1,_13948_/Y,pin,pin,0,1.656277615058599e-10
_13949_/A,_13949_/Y,pin,pin,0,1.3682775745760267e-10
_13949_/B,_13949_/Y,pin,pin,0,1.372620350714726e-10
_13950_/A,_13950_/Y,pin,pin,0,6.446475298016452e-11
_13951_/A1,_13951_/Y,pin,pin,0,1.6455453666353037e-10
_13951_/A2,_13951_/Y,pin,pin,0,2.2070940908225367e-10
_13951_/B1,_13951_/Y,pin,pin,0,1.085570522363355e-10
_13952_/A1,_13952_/Y,pin,pin,0,1.593513654363221e-10
