net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
_06190_,6320,-1,1,3.804639065005822e-15,0.9583702087402344,0.36926931142807007,31.135326385498047
_06191_,28480,-1,1,7.898070625246209e-15,2.2256274223327637,3.2434465275146067,58.77156448364258
_06192_,2500,-1,1,2.8177082503588703e-15,0.28429460525512695,0.1094142273068428,26.901451110839844
_06193_,1600,-1,1,2.6851700404866745e-15,0.15707235038280487,0.0610976992174983,25.6134033203125
_06194_,3180,-1,1,2.9777411496989406e-15,0.3517831861972809,0.21895735152065754,27.73195457458496
_06195_,2040,-1,1,2.788623044774289e-15,0.2334577590227127,0.05416529346257448,26.178054809570312
_06196_,6300,-1,1,3.088445814806236e-15,0.8055927157402039,0.5878539085388184,31.477630615234375
_06197_,5220,-1,1,3.4222958041535195e-15,0.4255888760089874,0.572707287967205,30.223466873168945
_06198_,7700,-1,1,2.9491700931133426e-15,0.7886847853660583,0.46548641938716173,32.799137115478516
_06199_,10200,-1,1,4.332631970479107e-15,0.7301429510116577,1.111489325761795,36.144107818603516
_06200_,4540,-1,1,3.2730193762106315e-15,0.4001266360282898,0.3678929917514324,29.392963409423828
_06201_,1360,-1,1,2.6624466876106834e-15,0.10557880997657776,0.13086798414587975,25.347549438476562
_06202_,3900,-1,1,3.2094893640677172e-15,0.5432140827178955,0.1862753238528967,28.736854553222656
_06203_,1700,-1,1,2.1414534506552715e-15,0.08467523008584976,0.24777774512767792,25.762802124023438
_06204_,9560,-1,1,4.08648800765527e-15,0.8234378099441528,0.7860507592558861,35.487998962402344
_06205_,4360,-1,1,9.984415265320169e-15,0.2377758026123047,0.6896399073302746,28.772232055664062
_06206_,5260,-1,1,3.691173072490478e-15,0.713562548160553,0.4966111518442631,30.22907257080078
_06207_,2280,-1,1,3.029930449469304e-15,0.20725855231285095,0.30267224088311195,26.62554931640625
_06208_,2620,-1,1,2.9732766507922e-15,0.29257404804229736,0.2567026223987341,27.040802001953125
_06209_,3980,-1,1,3.2114123406162213e-15,0.323519766330719,0.35889332939404994,28.701810836791992
_06210_,8500,-1,2,5.702920791449172e-15,0.8772226125001907,0.38669856172055006,45.69023418426514
_06211_,4920,-1,1,3.3569222248009062e-15,0.3473132252693176,0.5016083056107163,29.977283477783203
_06212_,2960,-1,1,2.959355029029365e-15,0.3278992772102356,0.21045474894344807,27.4560546875
_06213_,5620,-1,1,3.774665533617808e-15,0.7934234142303467,0.5662408079952002,30.81591796875
_06214_,4460,-1,1,3.3482426781903914e-15,0.6337544322013855,0.25748908100649714,29.25921630859375
_06215_,26300,-1,1,1.414021979069752e-14,2.6293325424194336,2.2598796244710684,56.34228515625
_06216_,35020,-1,2,1.1210233723290067e-14,4.314691588282585,2.4015379305928946,78.55844497680664
_06217_,800,-1,1,2.57699863916638e-15,0.07332106679677963,0.0706779807806015,24.480083465576172
_06218_,4460,-1,1,3.4199095005828673e-15,0.6331212520599365,0.3387875056359917,29.777189254760742
_06219_,2960,-1,1,3.108410169614783e-15,0.35099563002586365,0.2564146011136472,27.624845504760742
_06220_,3060,-1,1,5.134808593945661e-15,0.4200408160686493,0.10376860946416855,27.423810958862305
_06221_,3080,-1,1,3.155712936312436e-15,0.23960191011428833,0.421111024916172,27.59540557861328
_06222_,2760,-1,1,3.056085556331096e-15,0.4750317931175232,0.09805358108133078,26.67438316345215
_06223_,12520,-1,1,5.32860210898092e-15,1.8879257440567017,0.8546757800504565,38.96617889404297
_06224_,2620,-1,1,2.969085108252712e-15,0.3303190767765045,0.18176482990384102,27.040802001953125
_06225_,6900,-1,1,3.95312267011008e-15,0.38845470547676086,1.0276674944907427,31.665817260742188
