src,tar,src_type,tar_type
_10062_/B,_10062_,pin,cell
_10062_/C,_10062_,pin,cell
_10062_,_10062_/Y,cell,pin
_10063_/A1,_10063_,pin,cell
_10063_/A2,_10063_,pin,cell
_10063_/B1,_10063_,pin,cell
_10063_/B2,_10063_,pin,cell
_10063_,_10063_/Y,cell,pin
_10064_/A1,_10064_,pin,cell
_10064_/A2,_10064_,pin,cell
_10064_/B,_10064_,pin,cell
_10064_,_10064_/Y,cell,pin
_10065_/A,_10065_,pin,cell
_10065_,_10065_/Y,cell,pin
_10066_/A,_10066_,pin,cell
_10066_/B,_10066_,pin,cell
_10066_,_10066_/Y,cell,pin
_10067_/A,_10067_,pin,cell
_10067_,_10067_/Y,cell,pin
_10068_/A,_10068_,pin,cell
_10068_,_10068_/Y,cell,pin
_10069_/A1,_10069_,pin,cell
_10069_/A2,_10069_,pin,cell
_10069_/B,_10069_,pin,cell
_10069_,_10069_/Y,cell,pin
_1006_/A,_1006_,pin,cell
_1006_,_1006_/Y,cell,pin
_10070_/A1,_10070_,pin,cell
_10070_/A2,_10070_,pin,cell
_10070_/B1,_10070_,pin,cell
_10070_/B2,_10070_,pin,cell
_10070_,_10070_/Y,cell,pin
_10071_/A1,_10071_,pin,cell
_10071_/A2,_10071_,pin,cell
_10071_/B,_10071_,pin,cell
_10071_,_10071_/Y,cell,pin
_10072_/A,_10072_,pin,cell
_10072_,_10072_/Y,cell,pin
_10073_/A,_10073_,pin,cell
_10073_,_10073_/Y,cell,pin
_10074_/A1,_10074_,pin,cell
_10074_/A2,_10074_,pin,cell
_10074_/B,_10074_,pin,cell
_10074_,_10074_/Y,cell,pin
_10075_/A1,_10075_,pin,cell
_10075_/A2,_10075_,pin,cell
_10075_/B1,_10075_,pin,cell
_10075_/B2,_10075_,pin,cell
_10075_,_10075_/Y,cell,pin
_10076_/A1,_10076_,pin,cell
_10076_/A2,_10076_,pin,cell
_10076_/B,_10076_,pin,cell
_10076_,_10076_/Y,cell,pin
_10077_/A1,_10077_,pin,cell
_10077_/A2,_10077_,pin,cell
_10077_/B,_10077_,pin,cell
_10077_,_10077_/Y,cell,pin
_10078_/A,_10078_,pin,cell
_10078_,_10078_/Y,cell,pin
_10079_/A,_10079_,pin,cell
_10079_/B,_10079_,pin,cell
_10079_,_10079_/Y,cell,pin
_1007_/A,_1007_,pin,cell
_1007_,_1007_/Y,cell,pin
_10080_/A,_10080_,pin,cell
_10080_,_10080_/Y,cell,pin
_10081_/A,_10081_,pin,cell
_10081_,_10081_/Y,cell,pin
_10082_/A,_10082_,pin,cell
_10082_/B,_10082_,pin,cell
_10082_,_10082_/Y,cell,pin
_10083_/A1,_10083_,pin,cell
_10083_/A2,_10083_,pin,cell
_10083_/B,_10083_,pin,cell
_10083_,_10083_/Y,cell,pin
_10084_/A,_10084_,pin,cell
_10084_,_10084_/Y,cell,pin
_10085_/A,_10085_,pin,cell
_10085_,_10085_/Y,cell,pin
_10086_/A1,_10086_,pin,cell
_10086_/A2,_10086_,pin,cell
_10086_/B,_10086_,pin,cell
_10086_,_10086_/Y,cell,pin
_10087_/A1,_10087_,pin,cell
