src,tar,src_type,tar_type
_06299_/A,_06299_,pin,cell
_06299_/B,_06299_,pin,cell
_06299_/C,_06299_,pin,cell
_06299_,_06299_/X,cell,pin
_06301_/A,_06301_,pin,cell
_06301_/B,_06301_,pin,cell
_06301_,_06301_/Y,cell,pin
_06302_/A,_06302_,pin,cell
_06302_/B,_06302_,pin,cell
_06302_,_06302_/X,cell,pin
_06304_/A_N,_06304_,pin,cell
_06304_/B,_06304_,pin,cell
_06304_/C,_06304_,pin,cell
_06304_,_06304_/X,cell,pin
_06306_/A,_06306_,pin,cell
_06306_/B,_06306_,pin,cell
_06306_,_06306_/X,cell,pin
_06308_/A,_06308_,pin,cell
_06308_/B,_06308_,pin,cell
_06308_/C,_06308_,pin,cell
_06308_,_06308_/Y,cell,pin
_06309_/A,_06309_,pin,cell
_06309_/B,_06309_,pin,cell
_06309_/C,_06309_,pin,cell
_06309_/D,_06309_,pin,cell
_06309_,_06309_/Y,cell,pin
_06311_/A,_06311_,pin,cell
_06311_/B,_06311_,pin,cell
_06311_,_06311_/X,cell,pin
_06312_/A,_06312_,pin,cell
_06312_/B,_06312_,pin,cell
_06312_/C,_06312_,pin,cell
_06312_,_06312_/X,cell,pin
_06314_/A1,_06314_,pin,cell
_06314_/A2,_06314_,pin,cell
_06314_/A3,_06314_,pin,cell
_06314_/B1,_06314_,pin,cell
_06314_/B2,_06314_,pin,cell
_06314_,_06314_/Y,cell,pin
_06316_/A_N,_06316_,pin,cell
_06316_/B,_06316_,pin,cell
_06316_/C,_06316_,pin,cell
_06316_,_06316_/Y,cell,pin
_06317_/A,_06317_,pin,cell
_06317_/B,_06317_,pin,cell
_06317_,_06317_/Y,cell,pin
_06318_/A,_06318_,pin,cell
_06318_/B,_06318_,pin,cell
_06318_,_06318_/Y,cell,pin
_06319_/A1,_06319_,pin,cell
_06319_/A2,_06319_,pin,cell
_06319_/B1,_06319_,pin,cell
_06319_,_06319_/Y,cell,pin
_06321_/A1,_06321_,pin,cell
_06321_/A2,_06321_,pin,cell
_06321_/B1,_06321_,pin,cell
_06321_,_06321_/Y,cell,pin
_06322_/A,_06322_,pin,cell
_06322_/B,_06322_,pin,cell
_06322_,_06322_/Y,cell,pin
_06323_/A1,_06323_,pin,cell
_06323_/A2,_06323_,pin,cell
_06323_/B1,_06323_,pin,cell
_06323_,_06323_/X,cell,pin
_06324_/A,_06324_,pin,cell
