src,tar,src_type,tar_type,is_net,arc_delay
_06418_/A,_06418_/Y,pin,pin,0,6.2884120133333e-10
_06418_/B_N,_06418_/Y,pin,pin,0,6.544155217724779e-10
_06421_/A,_06421_/X,pin,pin,0,5.340650144347592e-10
_06421_/B,_06421_/X,pin,pin,0,3.874180976026764e-10
_06422_/A1,_06422_/Y,pin,pin,0,1.7531957829941547e-10
_06422_/A2,_06422_/Y,pin,pin,0,2.154795786246666e-10
_06422_/B1,_06422_/Y,pin,pin,0,1.944748112547856e-10
_06423_/A1,_06423_/Y,pin,pin,0,2.0138010703441012e-10
_06423_/A2,_06423_/Y,pin,pin,0,2.1832124996734592e-10
_06423_/B1,_06423_/Y,pin,pin,0,2.081070454851286e-10
_06423_/B2,_06423_/Y,pin,pin,0,2.522463071752412e-10
_06423_/C1,_06423_/Y,pin,pin,0,1.302079277731849e-10
_06424_/A,_06424_/Y,pin,pin,0,4.600964054191081e-10
_06424_/B,_06424_/Y,pin,pin,0,2.845346458446585e-10
_06425_/A0,_06425_/Y,pin,pin,0,1.337153443525807e-10
_06425_/A1,_06425_/Y,pin,pin,0,1.3784723362775253e-10
_06425_/S,_06425_/Y,pin,pin,0,2.5272531289921574e-10
_06426_/A_N,_06426_/Y,pin,pin,0,3.590372443795786e-10
_06426_/B,_06426_/Y,pin,pin,0,4.639731376876455e-10
_06427_/A,_06427_/Y,pin,pin,0,1.267042165631338e-10
_06427_/B,_06427_/Y,pin,pin,0,1.7441173505439167e-10
_06428_/A0,_06428_/Y,pin,pin,0,1.4476264631468894e-10
_06428_/A1,_06428_/Y,pin,pin,0,1.5273017572869918e-10
_06428_/S,_06428_/Y,pin,pin,0,2.6636881589325867e-10
_06429_/A,_06429_/Y,pin,pin,0,1.8971911541765252e-10
_06429_/B,_06429_/Y,pin,pin,0,1.2028807117037132e-10
_06430_/A,_06430_/X,pin,pin,0,6.311902112088319e-10
_06430_/B,_06430_/X,pin,pin,0,6.16915296625109e-10
