src,tar,src_type,tar_type
_01127_,_06316_,net,cell
_06316_,_01132_,cell,net
net28,_06317_,net,cell
net29,_06317_,net,cell
_06317_,_01133_,cell,net
net26,_06318_,net,cell
net23,_06318_,net,cell
_06318_,_01134_,cell,net
_01031_,_06319_,net,cell
_01133_,_06319_,net,cell
_01134_,_06319_,net,cell
_06319_,_01135_,cell,net
_01114_,_06321_,net,cell
_01120_,_06321_,net,cell
net23,_06321_,net,cell
_06321_,_01137_,cell,net
net1,_06322_,net,cell
net12,_06322_,net,cell
_06322_,_01138_,cell,net
_01135_,_06323_,net,cell
_01137_,_06323_,net,cell
_01138_,_06323_,net,cell
_06323_,_01139_,cell,net
_01138_,_06324_,net,cell
_01106_,_06324_,net,cell
_06324_,_01140_,cell,net
_01134_,_06325_,net,cell
_01122_,_06325_,net,cell
_01140_,_06325_,net,cell
_06325_,_01141_,cell,net
_01125_,_06326_,net,cell
_01130_,_06326_,net,cell
_01132_,_06326_,net,cell
_01139_,_06326_,net,cell
_01141_,_06326_,net,cell
_06326_,_01142_,cell,net
_01135_,_06327_,net,cell
_01137_,_06327_,net,cell
_01138_,_06327_,net,cell
_06327_,_01143_,cell,net
_01054_,_06328_,net,cell
_01074_,_06328_,net,cell
_01090_,_06328_,net,cell
_01143_,_06328_,net,cell
net207,_06328_,net,cell
_06328_,_01144_,cell,net
_01142_,_06329_,net,cell
_01144_,_06329_,net,cell
_06329_,_01145_,cell,net
_01108_,_06334_,net,cell
_01145_,_06334_,net,cell
_06334_,_01150_,cell,net
_01108_,_06335_,net,cell
_01142_,_06335_,net,cell
_01144_,_06335_,net,cell
_06335_,_01151_,cell,net
_01150_,_06336_,net,cell
_01151_,_06336_,net,cell
_06336_,_05833_,cell,net
_05833_,_06337_,net,cell
_06337_,_05837_,cell,net
net216,_06345_,net,cell
net8,_06345_,net,cell
_06345_,_01159_,cell,net
net211,_06346_,net,cell
_01115_,_06346_,net,cell
_01159_,_06346_,net,cell
_06346_,_01160_,cell,net
net8,_06349_,net,cell
net216,_06349_,net,cell
_06349_,_01163_,cell,net
net211,_06350_,net,cell
_01115_,_06350_,net,cell
_01163_,_06350_,net,cell
_06350_,_01164_,cell,net
dp.rf.rf\[26\]\[0\],_06357_,net,cell
dp.rf.rf\[27\]\[0\],_06357_,net,cell
net217,_06357_,net,cell
_06357_,_01171_,cell,net
net8,_06363_,net,cell
_01171_,_06363_,net,cell
net9,_06363_,net,cell
_06363_,_01177_,cell,net
dp.rf.rf\[24\]\[0\],_06364_,net,cell
_01160_,_06364_,net,cell
_01164_,_06364_,net,cell
dp.rf.rf\[25\]\[0\],_06364_,net,cell
_01177_,_06364_,net,cell
_06364_,_01178_,cell,net
