src,tar,src_type,tar_type
net58,REG\[61\]$_DFF_P_,net,cell
REG\[61\]$_DFF_P_,_0314_,cell,net
clknet_leaf_9_clock,REG\[62\]$_DFF_P_,net,cell
net59,REG\[62\]$_DFF_P_,net,cell
REG\[62\]$_DFF_P_,_0315_,cell,net
clknet_leaf_9_clock,REG\[63\]$_DFF_P_,net,cell
net60,REG\[63\]$_DFF_P_,net,cell
REG\[63\]$_DFF_P_,_0316_,cell,net
clknet_leaf_6_clock,REG\[6\]$_DFF_P_,net,cell
net61,REG\[6\]$_DFF_P_,net,cell
REG\[6\]$_DFF_P_,_0317_,cell,net
clknet_leaf_5_clock,REG\[7\]$_DFF_P_,net,cell
net62,REG\[7\]$_DFF_P_,net,cell
REG\[7\]$_DFF_P_,_0318_,cell,net
clknet_leaf_5_clock,REG\[8\]$_DFF_P_,net,cell
net63,REG\[8\]$_DFF_P_,net,cell
REG\[8\]$_DFF_P_,_0319_,cell,net
clknet_leaf_6_clock,REG\[9\]$_DFF_P_,net,cell
net64,REG\[9\]$_DFF_P_,net,cell
REG\[9\]$_DFF_P_,_0320_,cell,net
clknet_leaf_17_clock,REG_4\[0\]$_DFF_P_,net,cell
net193,REG_4\[0\]$_DFF_P_,net,cell
REG_4\[0\]$_DFF_P_,_0321_,cell,net
clknet_leaf_16_clock,REG_4\[10\]$_DFF_P_,net,cell
net194,REG_4\[10\]$_DFF_P_,net,cell
REG_4\[10\]$_DFF_P_,_0322_,cell,net
clknet_leaf_18_clock,REG_4\[11\]$_DFF_P_,net,cell
net195,REG_4\[11\]$_DFF_P_,net,cell
REG_4\[11\]$_DFF_P_,_0323_,cell,net
clknet_leaf_17_clock,REG_4\[12\]$_DFF_P_,net,cell
net196,REG_4\[12\]$_DFF_P_,net,cell
REG_4\[12\]$_DFF_P_,_0324_,cell,net
clknet_leaf_17_clock,REG_4\[13\]$_DFF_P_,net,cell
net197,REG_4\[13\]$_DFF_P_,net,cell
REG_4\[13\]$_DFF_P_,_0325_,cell,net
clknet_leaf_22_clock,REG_4\[14\]$_DFF_P_,net,cell
net198,REG_4\[14\]$_DFF_P_,net,cell
REG_4\[14\]$_DFF_P_,_0326_,cell,net
clknet_leaf_17_clock,REG_4\[15\]$_DFF_P_,net,cell
net199,REG_4\[15\]$_DFF_P_,net,cell
REG_4\[15\]$_DFF_P_,_0327_,cell,net
clknet_leaf_17_clock,REG_4\[16\]$_DFF_P_,net,cell
net200,REG_4\[16\]$_DFF_P_,net,cell
REG_4\[16\]$_DFF_P_,_0328_,cell,net
clknet_leaf_17_clock,REG_4\[17\]$_DFF_P_,net,cell
net201,REG_4\[17\]$_DFF_P_,net,cell
REG_4\[17\]$_DFF_P_,_0329_,cell,net
clknet_leaf_19_clock,REG_4\[18\]$_DFF_P_,net,cell
net202,REG_4\[18\]$_DFF_P_,net,cell
