src,tar,src_type,tar_type
REG\[47\]$_DFF_P_/CLK,REG\[47\]$_DFF_P_,pin,cell
REG\[47\]$_DFF_P_/D,REG\[47\]$_DFF_P_,pin,cell
REG\[47\]$_DFF_P_,REG\[47\]$_DFF_P_/QN,cell,pin
REG\[48\]$_DFF_P_/CLK,REG\[48\]$_DFF_P_,pin,cell
REG\[48\]$_DFF_P_/D,REG\[48\]$_DFF_P_,pin,cell
REG\[48\]$_DFF_P_,REG\[48\]$_DFF_P_/QN,cell,pin
REG\[49\]$_DFF_P_/CLK,REG\[49\]$_DFF_P_,pin,cell
REG\[49\]$_DFF_P_/D,REG\[49\]$_DFF_P_,pin,cell
REG\[49\]$_DFF_P_,REG\[49\]$_DFF_P_/QN,cell,pin
REG\[4\]$_DFF_P_/CLK,REG\[4\]$_DFF_P_,pin,cell
REG\[4\]$_DFF_P_/D,REG\[4\]$_DFF_P_,pin,cell
REG\[4\]$_DFF_P_,REG\[4\]$_DFF_P_/QN,cell,pin
REG\[50\]$_DFF_P_/CLK,REG\[50\]$_DFF_P_,pin,cell
REG\[50\]$_DFF_P_/D,REG\[50\]$_DFF_P_,pin,cell
REG\[50\]$_DFF_P_,REG\[50\]$_DFF_P_/QN,cell,pin
REG\[51\]$_DFF_P_/CLK,REG\[51\]$_DFF_P_,pin,cell
REG\[51\]$_DFF_P_/D,REG\[51\]$_DFF_P_,pin,cell
REG\[51\]$_DFF_P_,REG\[51\]$_DFF_P_/QN,cell,pin
REG\[52\]$_DFF_P_/CLK,REG\[52\]$_DFF_P_,pin,cell
REG\[52\]$_DFF_P_/D,REG\[52\]$_DFF_P_,pin,cell
REG\[52\]$_DFF_P_,REG\[52\]$_DFF_P_/QN,cell,pin
REG\[53\]$_DFF_P_/CLK,REG\[53\]$_DFF_P_,pin,cell
REG\[53\]$_DFF_P_/D,REG\[53\]$_DFF_P_,pin,cell
REG\[53\]$_DFF_P_,REG\[53\]$_DFF_P_/QN,cell,pin
REG\[54\]$_DFF_P_/CLK,REG\[54\]$_DFF_P_,pin,cell
REG\[54\]$_DFF_P_/D,REG\[54\]$_DFF_P_,pin,cell
REG\[54\]$_DFF_P_,REG\[54\]$_DFF_P_/QN,cell,pin
REG\[55\]$_DFF_P_/CLK,REG\[55\]$_DFF_P_,pin,cell
REG\[55\]$_DFF_P_/D,REG\[55\]$_DFF_P_,pin,cell
REG\[55\]$_DFF_P_,REG\[55\]$_DFF_P_/QN,cell,pin
REG\[56\]$_DFF_P_/CLK,REG\[56\]$_DFF_P_,pin,cell
REG\[56\]$_DFF_P_/D,REG\[56\]$_DFF_P_,pin,cell
REG\[56\]$_DFF_P_,REG\[56\]$_DFF_P_/QN,cell,pin
REG\[57\]$_DFF_P_/CLK,REG\[57\]$_DFF_P_,pin,cell
REG\[57\]$_DFF_P_/D,REG\[57\]$_DFF_P_,pin,cell
REG\[57\]$_DFF_P_,REG\[57\]$_DFF_P_/QN,cell,pin
REG\[58\]$_DFF_P_/CLK,REG\[58\]$_DFF_P_,pin,cell
REG\[58\]$_DFF_P_/D,REG\[58\]$_DFF_P_,pin,cell
REG\[58\]$_DFF_P_,REG\[58\]$_DFF_P_/QN,cell,pin
REG\[59\]$_DFF_P_/CLK,REG\[59\]$_DFF_P_,pin,cell
REG\[59\]$_DFF_P_/D,REG\[59\]$_DFF_P_,pin,cell
REG\[59\]$_DFF_P_,REG\[59\]$_DFF_P_/QN,cell,pin
REG\[5\]$_DFF_P_/CLK,REG\[5\]$_DFF_P_,pin,cell
REG\[5\]$_DFF_P_/D,REG\[5\]$_DFF_P_,pin,cell
REG\[5\]$_DFF_P_,REG\[5\]$_DFF_P_/QN,cell,pin
REG\[60\]$_DFF_P_/CLK,REG\[60\]$_DFF_P_,pin,cell
REG\[60\]$_DFF_P_/D,REG\[60\]$_DFF_P_,pin,cell
REG\[60\]$_DFF_P_,REG\[60\]$_DFF_P_/QN,cell,pin
REG\[61\]$_DFF_P_/CLK,REG\[61\]$_DFF_P_,pin,cell
REG\[61\]$_DFF_P_/D,REG\[61\]$_DFF_P_,pin,cell
REG\[61\]$_DFF_P_,REG\[61\]$_DFF_P_/QN,cell,pin
REG\[62\]$_DFF_P_/CLK,REG\[62\]$_DFF_P_,pin,cell
REG\[62\]$_DFF_P_/D,REG\[62\]$_DFF_P_,pin,cell
REG\[62\]$_DFF_P_,REG\[62\]$_DFF_P_/QN,cell,pin
REG\[63\]$_DFF_P_/CLK,REG\[63\]$_DFF_P_,pin,cell
REG\[63\]$_DFF_P_/D,REG\[63\]$_DFF_P_,pin,cell
REG\[63\]$_DFF_P_,REG\[63\]$_DFF_P_/QN,cell,pin
REG\[6\]$_DFF_P_/CLK,REG\[6\]$_DFF_P_,pin,cell
REG\[6\]$_DFF_P_/D,REG\[6\]$_DFF_P_,pin,cell
REG\[6\]$_DFF_P_,REG\[6\]$_DFF_P_/QN,cell,pin
REG\[7\]$_DFF_P_/CLK,REG\[7\]$_DFF_P_,pin,cell
REG\[7\]$_DFF_P_/D,REG\[7\]$_DFF_P_,pin,cell
REG\[7\]$_DFF_P_,REG\[7\]$_DFF_P_/QN,cell,pin
REG\[8\]$_DFF_P_/CLK,REG\[8\]$_DFF_P_,pin,cell
REG\[8\]$_DFF_P_/D,REG\[8\]$_DFF_P_,pin,cell
REG\[8\]$_DFF_P_,REG\[8\]$_DFF_P_/QN,cell,pin
REG\[9\]$_DFF_P_/CLK,REG\[9\]$_DFF_P_,pin,cell
REG\[9\]$_DFF_P_/D,REG\[9\]$_DFF_P_,pin,cell
REG\[9\]$_DFF_P_,REG\[9\]$_DFF_P_/QN,cell,pin
REG_4\[0\]$_DFF_P_/CLK,REG_4\[0\]$_DFF_P_,pin,cell
REG_4\[0\]$_DFF_P_/D,REG_4\[0\]$_DFF_P_,pin,cell
REG_4\[0\]$_DFF_P_,REG_4\[0\]$_DFF_P_/QN,cell,pin
REG_4\[10\]$_DFF_P_/CLK,REG_4\[10\]$_DFF_P_,pin,cell
REG_4\[10\]$_DFF_P_/D,REG_4\[10\]$_DFF_P_,pin,cell
REG_4\[10\]$_DFF_P_,REG_4\[10\]$_DFF_P_/QN,cell,pin
REG_4\[11\]$_DFF_P_/CLK,REG_4\[11\]$_DFF_P_,pin,cell
REG_4\[11\]$_DFF_P_/D,REG_4\[11\]$_DFF_P_,pin,cell
REG_4\[11\]$_DFF_P_,REG_4\[11\]$_DFF_P_/QN,cell,pin
REG_4\[12\]$_DFF_P_/CLK,REG_4\[12\]$_DFF_P_,pin,cell
REG_4\[12\]$_DFF_P_/D,REG_4\[12\]$_DFF_P_,pin,cell
REG_4\[12\]$_DFF_P_,REG_4\[12\]$_DFF_P_/QN,cell,pin
REG_4\[13\]$_DFF_P_/CLK,REG_4\[13\]$_DFF_P_,pin,cell
REG_4\[13\]$_DFF_P_/D,REG_4\[13\]$_DFF_P_,pin,cell
REG_4\[13\]$_DFF_P_,REG_4\[13\]$_DFF_P_/QN,cell,pin
REG_4\[14\]$_DFF_P_/CLK,REG_4\[14\]$_DFF_P_,pin,cell
REG_4\[14\]$_DFF_P_/D,REG_4\[14\]$_DFF_P_,pin,cell
REG_4\[14\]$_DFF_P_,REG_4\[14\]$_DFF_P_/QN,cell,pin
REG_4\[15\]$_DFF_P_/CLK,REG_4\[15\]$_DFF_P_,pin,cell
REG_4\[15\]$_DFF_P_/D,REG_4\[15\]$_DFF_P_,pin,cell
REG_4\[15\]$_DFF_P_,REG_4\[15\]$_DFF_P_/QN,cell,pin
REG_4\[16\]$_DFF_P_/CLK,REG_4\[16\]$_DFF_P_,pin,cell
REG_4\[16\]$_DFF_P_/D,REG_4\[16\]$_DFF_P_,pin,cell
REG_4\[16\]$_DFF_P_,REG_4\[16\]$_DFF_P_/QN,cell,pin
REG_4\[17\]$_DFF_P_/CLK,REG_4\[17\]$_DFF_P_,pin,cell
REG_4\[17\]$_DFF_P_/D,REG_4\[17\]$_DFF_P_,pin,cell
REG_4\[17\]$_DFF_P_,REG_4\[17\]$_DFF_P_/QN,cell,pin
