src,tar,src_type,tar_type
_428_,_428_/ZN,cell,pin
_429_/A,_429_,pin,cell
_429_/B,_429_,pin,cell
_429_,_429_/ZN,cell,pin
_430_/A,_430_,pin,cell
_430_,_430_/ZN,cell,pin
_431_/A1,_431_,pin,cell
_431_/A2,_431_,pin,cell
_431_,_431_/ZN,cell,pin
_432_/A1,_432_,pin,cell
_432_/A2,_432_,pin,cell
_432_,_432_/ZN,cell,pin
_433_/A1,_433_,pin,cell
_433_/A2,_433_,pin,cell
_433_,_433_/ZN,cell,pin
_434_/A,_434_,pin,cell
_434_,_434_/ZN,cell,pin
_435_/A,_435_,pin,cell
_435_/B,_435_,pin,cell
_435_,_435_/ZN,cell,pin
_436_/A,_436_,pin,cell
_436_,_436_/ZN,cell,pin
_437_/A1,_437_,pin,cell
_437_/A2,_437_,pin,cell
_437_,_437_/ZN,cell,pin
_438_/A1,_438_,pin,cell
_438_/A2,_438_,pin,cell
_438_/A3,_438_,pin,cell
_438_,_438_/ZN,cell,pin
_439_/A1,_439_,pin,cell
_439_/A2,_439_,pin,cell
_439_,_439_/ZN,cell,pin
_440_/A,_440_,pin,cell
_440_/B,_440_,pin,cell
_440_,_440_/ZN,cell,pin
_441_/A,_441_,pin,cell
_441_,_441_/ZN,cell,pin
_442_/A,_442_,pin,cell
_442_/B,_442_,pin,cell
_442_,_442_/ZN,cell,pin
_443_/A,_443_,pin,cell
_443_,_443_/ZN,cell,pin
_444_/A,_444_,pin,cell
_444_,_444_/ZN,cell,pin
_445_/A,_445_,pin,cell
_445_/B,_445_,pin,cell
_445_,_445_/ZN,cell,pin
_446_/A,_446_,pin,cell
_446_,_446_/ZN,cell,pin
_447_/A1,_447_,pin,cell
_447_/A2,_447_,pin,cell
_447_,_447_/ZN,cell,pin
_448_/A1,_448_,pin,cell
_448_/A2,_448_,pin,cell
_448_,_448_/ZN,cell,pin
_449_/A,_449_,pin,cell
_449_/B,_449_,pin,cell
_449_,_449_/ZN,cell,pin
_450_/A,_450_,pin,cell
_450_/B,_450_,pin,cell
_450_,_450_/ZN,cell,pin
_451_/A,_451_,pin,cell
_451_,_451_/ZN,cell,pin
_452_/A1,_452_,pin,cell
_452_/A2,_452_,pin,cell
_452_,_452_/ZN,cell,pin
_453_/A1,_453_,pin,cell
_453_/A2,_453_,pin,cell
_453_,_453_/ZN,cell,pin
_454_/A,_454_,pin,cell
_454_/B,_454_,pin,cell
_454_,_454_/Z,cell,pin
_455_/A,_455_,pin,cell
_455_,_455_/ZN,cell,pin
_456_/A,_456_,pin,cell
_456_/B1,_456_,pin,cell
_456_/B2,_456_,pin,cell
_456_,_456_/ZN,cell,pin
_457_/A,_457_,pin,cell
_457_/B,_457_,pin,cell
_457_,_457_/ZN,cell,pin
_458_/A,_458_,pin,cell
_458_,_458_/ZN,cell,pin
_459_/A1,_459_,pin,cell
_459_/A2,_459_,pin,cell
_459_,_459_/ZN,cell,pin
_460_/A1,_460_,pin,cell
_460_/A2,_460_,pin,cell
_460_,_460_/ZN,cell,pin
_461_/A,_461_,pin,cell
_461_/B,_461_,pin,cell
_461_,_461_/ZN,cell,pin
_462_/A,_462_,pin,cell
_462_/B,_462_,pin,cell
_462_,_462_/ZN,cell,pin
_463_/A,_463_,pin,cell
_463_,_463_/ZN,cell,pin
_464_/A,_464_,pin,cell
_464_/B1,_464_,pin,cell
_464_/B2,_464_,pin,cell
_464_,_464_/ZN,cell,pin
_465_/A,_465_,pin,cell
_465_/B,_465_,pin,cell
_465_,_465_/ZN,cell,pin
_466_/A1,_466_,pin,cell
_466_/A2,_466_,pin,cell
_466_,_466_/ZN,cell,pin
_467_/A1,_467_,pin,cell
_467_/A2,_467_,pin,cell
_467_,_467_/ZN,cell,pin
_468_/A,_468_,pin,cell
_468_,_468_/ZN,cell,pin
_469_/A,_469_,pin,cell
_469_/B,_469_,pin,cell
_469_,_469_/ZN,cell,pin
_470_/A,_470_,pin,cell
_470_,_470_/ZN,cell,pin
_471_/A1,_471_,pin,cell
_471_/A2,_471_,pin,cell
_471_,_471_/ZN,cell,pin
_472_/A1,_472_,pin,cell
_472_/A2,_472_,pin,cell
_472_,_472_/ZN,cell,pin
_473_/A,_473_,pin,cell
_473_/B,_473_,pin,cell
_473_,_473_/ZN,cell,pin
_474_/A,_474_,pin,cell
_474_/B,_474_,pin,cell
_474_,_474_/ZN,cell,pin
_475_/A,_475_,pin,cell
_475_,_475_/ZN,cell,pin
_476_/A1,_476_,pin,cell
_476_/A2,_476_,pin,cell
_476_,_476_/ZN,cell,pin
_477_/A1,_477_,pin,cell
_477_/A2,_477_,pin,cell
_477_,_477_/ZN,cell,pin
_478_/A,_478_,pin,cell
_478_/B,_478_,pin,cell
_478_,_478_/ZN,cell,pin
_479_/A,_479_,pin,cell
_479_/B,_479_,pin,cell
_479_,_479_/ZN,cell,pin
_480_/A,_480_,pin,cell
_480_,_480_/ZN,cell,pin
_481_/A,_481_,pin,cell
_481_/B,_481_,pin,cell
_481_,_481_/ZN,cell,pin
_482_/A1,_482_,pin,cell
_482_/A2,_482_,pin,cell
_482_/A3,_482_,pin,cell
_482_/A4,_482_,pin,cell
_482_,_482_/ZN,cell,pin
_483_/A1,_483_,pin,cell
_483_/A2,_483_,pin,cell
_483_/A3,_483_,pin,cell
_483_,_483_/ZN,cell,pin
_484_/A1,_484_,pin,cell
_484_/A2,_484_,pin,cell
_484_/A3,_484_,pin,cell
_484_,_484_/ZN,cell,pin
_485_/A,_485_,pin,cell
_485_,_485_/ZN,cell,pin
_486_/A1,_486_,pin,cell
_486_/A2,_486_,pin,cell
_486_/A3,_486_,pin,cell
_486_/A4,_486_,pin,cell
_486_,_486_/ZN,cell,pin
_487_/A1,_487_,pin,cell
_487_/A2,_487_,pin,cell
_487_/A3,_487_,pin,cell
_487_/A4,_487_,pin,cell
_487_,_487_/ZN,cell,pin
_488_/A1,_488_,pin,cell
_488_/A2,_488_,pin,cell
_488_,_488_/ZN,cell,pin
_489_/A1,_489_,pin,cell
_489_/A2,_489_,pin,cell
_489_,_489_/ZN,cell,pin
_490_/A,_490_,pin,cell
_490_,_490_/ZN,cell,pin
_492_/A,_492_,pin,cell
_492_,_492_/ZN,cell,pin
_493_/A1,_493_,pin,cell
_493_/A2,_493_,pin,cell
_493_,_493_/ZN,cell,pin
_497_/A1,_497_,pin,cell
_497_/A2,_497_,pin,cell
_497_,_497_/ZN,cell,pin
_498_/A1,_498_,pin,cell
_498_/A2,_498_,pin,cell
_498_/B1,_498_,pin,cell
_498_/B2,_498_,pin,cell
_498_,_498_/ZN,cell,pin
_500_/A1,_500_,pin,cell
_500_/A2,_500_,pin,cell
_500_/A3,_500_,pin,cell
_500_,_500_/ZN,cell,pin
_501_/A,_501_,pin,cell
_501_/B1,_501_,pin,cell
_501_/B2,_501_,pin,cell
_501_,_501_/ZN,cell,pin
_503_/A,_503_,pin,cell
_503_,_503_/ZN,cell,pin
_504_/A,_504_,pin,cell
_504_/B1,_504_,pin,cell
_504_/B2,_504_,pin,cell
_504_,_504_/ZN,cell,pin
_505_/A1,_505_,pin,cell
_505_/A2,_505_,pin,cell
_505_,_505_/ZN,cell,pin
_506_/A,_506_,pin,cell
_506_/B1,_506_,pin,cell
_506_/B2,_506_,pin,cell
_506_,_506_/ZN,cell,pin
_507_/A1,_507_,pin,cell
_507_/A2,_507_,pin,cell
_507_,_507_/ZN,cell,pin
_508_/A,_508_,pin,cell
_508_/B1,_508_,pin,cell
_508_/B2,_508_,pin,cell
_508_,_508_/ZN,cell,pin
_509_/A1,_509_,pin,cell
_509_/A2,_509_,pin,cell
_509_,_509_/ZN,cell,pin
_510_/A,_510_,pin,cell
_510_/B1,_510_,pin,cell
_510_/B2,_510_,pin,cell
_510_,_510_/ZN,cell,pin
_511_/A1,_511_,pin,cell
_511_/A2,_511_,pin,cell
_511_,_511_/ZN,cell,pin
_512_/A,_512_,pin,cell
_512_/B1,_512_,pin,cell
_512_/B2,_512_,pin,cell
_512_,_512_/ZN,cell,pin
_513_/A,_513_,pin,cell
_513_,_513_/ZN,cell,pin
_514_/A,_514_,pin,cell
_514_,_514_/ZN,cell,pin
_515_/A1,_515_,pin,cell
_515_/A2,_515_,pin,cell
_515_/A3,_515_,pin,cell
_515_,_515_/ZN,cell,pin
_516_/A1,_516_,pin,cell
_516_/A2,_516_,pin,cell
_516_/A3,_516_,pin,cell
_516_,_516_/ZN,cell,pin
_517_/A1,_517_,pin,cell
_517_/A2,_517_,pin,cell
_517_,_517_/ZN,cell,pin
_519_/A,_519_,pin,cell
_519_/B,_519_,pin,cell
_519_/S,_519_,pin,cell
_519_,_519_/Z,cell,pin
_520_/A1,_520_,pin,cell
_520_/A2,_520_,pin,cell
_520_,_520_/ZN,cell,pin
_522_/A,_522_,pin,cell
_522_/B1,_522_,pin,cell
_522_/B2,_522_,pin,cell
_522_,_522_/ZN,cell,pin
_523_/A,_523_,pin,cell
_523_/B,_523_,pin,cell
_523_/S,_523_,pin,cell
_523_,_523_/Z,cell,pin
_524_/A1,_524_,pin,cell
_524_/A2,_524_,pin,cell
_524_,_524_/ZN,cell,pin
_525_/A,_525_,pin,cell
_525_/B1,_525_,pin,cell
_525_/B2,_525_,pin,cell
_525_,_525_/ZN,cell,pin
_526_/A1,_526_,pin,cell
_526_/A2,_526_,pin,cell
_526_,_526_/ZN,cell,pin
_527_/A,_527_,pin,cell
_527_/B1,_527_,pin,cell
_527_/B2,_527_,pin,cell
_527_,_527_/ZN,cell,pin
_528_/A1,_528_,pin,cell
_528_/A2,_528_,pin,cell
_528_,_528_/ZN,cell,pin
_529_/A,_529_,pin,cell
_529_/B1,_529_,pin,cell
_529_/B2,_529_,pin,cell
_529_,_529_/ZN,cell,pin
_530_/A1,_530_,pin,cell
_530_/A2,_530_,pin,cell
_530_,_530_/ZN,cell,pin
_531_/A,_531_,pin,cell
_531_/B1,_531_,pin,cell
_531_/B2,_531_,pin,cell
_531_,_531_/ZN,cell,pin
_532_/A1,_532_,pin,cell
_532_/A2,_532_,pin,cell
_532_,_532_/ZN,cell,pin
_533_/A,_533_,pin,cell
_533_/B1,_533_,pin,cell
_533_/B2,_533_,pin,cell
_533_,_533_/ZN,cell,pin
_536_/A,_536_,pin,cell
_536_/B,_536_,pin,cell
_536_/S,_536_,pin,cell
_536_,_536_/Z,cell,pin
_537_/A1,_537_,pin,cell
_537_/A2,_537_,pin,cell
_537_,_537_/ZN,cell,pin
_538_/A,_538_,pin,cell
_538_/B1,_538_,pin,cell
_538_/B2,_538_,pin,cell
_538_,_538_/ZN,cell,pin
_539_/A1,_539_,pin,cell
_539_/A2,_539_,pin,cell
_539_,_539_/ZN,cell,pin
_540_/A,_540_,pin,cell
_540_/B1,_540_,pin,cell
_540_/B2,_540_,pin,cell
_540_,_540_/ZN,cell,pin
_541_/A1,_541_,pin,cell
_541_/A2,_541_,pin,cell
_541_,_541_/ZN,cell,pin
_542_/A,_542_,pin,cell
_542_/B1,_542_,pin,cell
_542_/B2,_542_,pin,cell
_542_,_542_/ZN,cell,pin
_543_/A,_543_,pin,cell
_543_/B,_543_,pin,cell
_543_/S,_543_,pin,cell
_543_,_543_/Z,cell,pin
_544_/A1,_544_,pin,cell
_544_/A2,_544_,pin,cell
_544_,_544_/ZN,cell,pin
_545_/A,_545_,pin,cell
_545_/B1,_545_,pin,cell
_545_/B2,_545_,pin,cell
_545_,_545_/ZN,cell,pin
_546_/A,_546_,pin,cell
_546_/B,_546_,pin,cell
_546_/S,_546_,pin,cell
_546_,_546_/Z,cell,pin
_547_/A1,_547_,pin,cell
_547_/A2,_547_,pin,cell
_547_,_547_/ZN,cell,pin
_548_/A,_548_,pin,cell
_548_/B1,_548_,pin,cell
_548_/B2,_548_,pin,cell
_548_,_548_/ZN,cell,pin
_549_/A,_549_,pin,cell
_549_/B,_549_,pin,cell
_549_/S,_549_,pin,cell
_549_,_549_/Z,cell,pin
_550_/A1,_550_,pin,cell
_550_/A2,_550_,pin,cell
_550_,_550_/ZN,cell,pin
_551_/A,_551_,pin,cell
_551_/B1,_551_,pin,cell
_551_/B2,_551_,pin,cell
_551_,_551_/ZN,cell,pin
_552_/A1,_552_,pin,cell
_552_/A2,_552_,pin,cell
_552_,_552_/ZN,cell,pin
_553_/A,_553_,pin,cell
_553_/B1,_553_,pin,cell
_553_/B2,_553_,pin,cell
_553_,_553_/ZN,cell,pin
_554_/A1,_554_,pin,cell
_554_/A2,_554_,pin,cell
_554_,_554_/ZN,cell,pin
_555_/A,_555_,pin,cell
_555_/B1,_555_,pin,cell
_555_/B2,_555_,pin,cell
_555_,_555_/ZN,cell,pin
_556_/A,_556_,pin,cell
_556_/B,_556_,pin,cell
_556_/S,_556_,pin,cell
_556_,_556_/Z,cell,pin
_557_/A1,_557_,pin,cell
_557_/A2,_557_,pin,cell
_557_,_557_/ZN,cell,pin
_558_/A,_558_,pin,cell
_558_/B1,_558_,pin,cell
_558_/B2,_558_,pin,cell
_558_,_558_/ZN,cell,pin
_559_/A,_559_,pin,cell
_559_/B,_559_,pin,cell
_559_/S,_559_,pin,cell
_559_,_559_/Z,cell,pin
_560_/A1,_560_,pin,cell
_560_/A2,_560_,pin,cell
_560_,_560_/ZN,cell,pin
_561_/A,_561_,pin,cell
_561_/B1,_561_,pin,cell
_561_/B2,_561_,pin,cell
_561_,_561_/ZN,cell,pin
_562_/A,_562_,pin,cell
_562_/B,_562_,pin,cell
_562_/S,_562_,pin,cell
_562_,_562_/Z,cell,pin
_563_/A1,_563_,pin,cell
_563_/A2,_563_,pin,cell
_563_,_563_/ZN,cell,pin
_564_/A,_564_,pin,cell
_564_/B1,_564_,pin,cell
_564_/B2,_564_,pin,cell
_564_,_564_/ZN,cell,pin
_565_/A,_565_,pin,cell
_565_/B,_565_,pin,cell
_565_/S,_565_,pin,cell
_565_,_565_/Z,cell,pin
_566_/A1,_566_,pin,cell
_566_/A2,_566_,pin,cell
_566_,_566_/ZN,cell,pin
_567_/A,_567_,pin,cell
_567_/B1,_567_,pin,cell
_567_/B2,_567_,pin,cell
_567_,_567_/ZN,cell,pin
_568_/A,_568_,pin,cell
_568_/B,_568_,pin,cell
_568_/S,_568_,pin,cell
_568_,_568_/Z,cell,pin
_569_/A1,_569_,pin,cell
_569_/A2,_569_,pin,cell
_569_,_569_/ZN,cell,pin
_570_/A,_570_,pin,cell
_570_/B1,_570_,pin,cell
_570_/B2,_570_,pin,cell
_570_,_570_/ZN,cell,pin
_571_/A,_571_,pin,cell
_571_/B,_571_,pin,cell
_571_/S,_571_,pin,cell
_571_,_571_/Z,cell,pin
_572_/A1,_572_,pin,cell
_572_/A2,_572_,pin,cell
_572_,_572_/ZN,cell,pin
_573_/A,_573_,pin,cell
_573_/B1,_573_,pin,cell
_573_/B2,_573_,pin,cell
_573_,_573_/ZN,cell,pin
_574_/A1,_574_,pin,cell
_574_/A2,_574_,pin,cell
_574_,_574_/ZN,cell,pin
_575_/A1,_575_,pin,cell
_575_/A2,_575_,pin,cell
_575_/A3,_575_,pin,cell
_575_,_575_/ZN,cell,pin
_576_/A,_576_,pin,cell
_576_,_576_/ZN,cell,pin
_577_/A1,_577_,pin,cell
_577_/A2,_577_,pin,cell
_577_,_577_/ZN,cell,pin
_578_/A1,_578_,pin,cell
_578_/A2,_578_,pin,cell
_578_/A3,_578_,pin,cell
_578_/A4,_578_,pin,cell
_578_,_578_/ZN,cell,pin
_580_/A,_580_,pin,cell
_580_/B1,_580_,pin,cell
_580_/B2,_580_,pin,cell
_580_,_580_/ZN,cell,pin
_581_/A1,_581_,pin,cell
_581_/A2,_581_,pin,cell
_581_,_581_/ZN,cell,pin
_583_/A1,_583_,pin,cell
_583_/A2,_583_,pin,cell
_583_,_583_/ZN,cell,pin
_584_/A1,_584_,pin,cell
_584_/A2,_584_,pin,cell
_584_,_584_/ZN,cell,pin
_585_/A1,_585_,pin,cell
_585_/A2,_585_,pin,cell
_585_,_585_/ZN,cell,pin
_587_/A1,_587_,pin,cell
_587_/A2,_587_,pin,cell
_587_,_587_/ZN,cell,pin
_588_/A1,_588_,pin,cell
_588_/A2,_588_,pin,cell
_588_/A3,_588_,pin,cell
_588_,_588_/ZN,cell,pin
_589_/A1,_589_,pin,cell
_589_/A2,_589_,pin,cell
_589_/B1,_589_,pin,cell
_589_/B2,_589_,pin,cell
_589_,_589_/ZN,cell,pin
_590_/A1,_590_,pin,cell
_590_/A2,_590_,pin,cell
_590_,_590_/ZN,cell,pin
_591_/A1,_591_,pin,cell
_591_/A2,_591_,pin,cell
_591_,_591_/ZN,cell,pin
_592_/A1,_592_,pin,cell
_592_/A2,_592_,pin,cell
_592_,_592_/ZN,cell,pin
_593_/A1,_593_,pin,cell
_593_/A2,_593_,pin,cell
_593_/A3,_593_,pin,cell
_593_,_593_/ZN,cell,pin
_594_/A1,_594_,pin,cell
_594_/A2,_594_,pin,cell
_594_/B1,_594_,pin,cell
_594_/B2,_594_,pin,cell
_594_,_594_/ZN,cell,pin
_595_/A1,_595_,pin,cell
_595_/A2,_595_,pin,cell
_595_,_595_/ZN,cell,pin
_596_/A1,_596_,pin,cell
_596_/A2,_596_,pin,cell
_596_,_596_/ZN,cell,pin
_597_/A1,_597_,pin,cell
_597_/A2,_597_,pin,cell
_597_,_597_/ZN,cell,pin
_598_/A1,_598_,pin,cell
_598_/A2,_598_,pin,cell
_598_/A3,_598_,pin,cell
_598_,_598_/ZN,cell,pin
_599_/A1,_599_,pin,cell
_599_/A2,_599_,pin,cell
_599_,_599_/ZN,cell,pin
_600_/A,_600_,pin,cell
_600_/B1,_600_,pin,cell
_600_/B2,_600_,pin,cell
_600_,_600_/ZN,cell,pin
_601_/A1,_601_,pin,cell
_601_/A2,_601_,pin,cell
_601_,_601_/ZN,cell,pin
_602_/A1,_602_,pin,cell
_602_/A2,_602_,pin,cell
_602_,_602_/ZN,cell,pin
_603_/A1,_603_,pin,cell
_603_/A2,_603_,pin,cell
_603_,_603_/ZN,cell,pin
_604_/A1,_604_,pin,cell
_604_/A2,_604_,pin,cell
_604_/A3,_604_,pin,cell
_604_,_604_/ZN,cell,pin
_605_/A1,_605_,pin,cell
_605_/A2,_605_,pin,cell
_605_/B1,_605_,pin,cell
_605_/B2,_605_,pin,cell
_605_,_605_/ZN,cell,pin
_606_/A1,_606_,pin,cell
_606_/A2,_606_,pin,cell
_606_,_606_/ZN,cell,pin
_607_/A1,_607_,pin,cell
_607_/A2,_607_,pin,cell
_607_,_607_/ZN,cell,pin
_608_/A1,_608_,pin,cell
_608_/A2,_608_,pin,cell
_608_,_608_/ZN,cell,pin
_609_/A1,_609_,pin,cell
_609_/A2,_609_,pin,cell
_609_/A3,_609_,pin,cell
_609_,_609_/ZN,cell,pin
_610_/A1,_610_,pin,cell
_610_/A2,_610_,pin,cell
_610_,_610_/ZN,cell,pin
_611_/A,_611_,pin,cell
_611_/B1,_611_,pin,cell
_611_/B2,_611_,pin,cell
_611_,_611_/ZN,cell,pin
_612_/A1,_612_,pin,cell
_612_/A2,_612_,pin,cell
_612_,_612_/ZN,cell,pin
_613_/A1,_613_,pin,cell
_613_/A2,_613_,pin,cell
_613_,_613_/ZN,cell,pin
_614_/A1,_614_,pin,cell
_614_/A2,_614_,pin,cell
_614_,_614_/ZN,cell,pin
_615_/A1,_615_,pin,cell
_615_/A2,_615_,pin,cell
_615_/A3,_615_,pin,cell
_615_,_615_/ZN,cell,pin
_616_/A1,_616_,pin,cell
_616_/A2,_616_,pin,cell
_616_/B1,_616_,pin,cell
_616_/B2,_616_,pin,cell
_616_,_616_/ZN,cell,pin
_617_/A1,_617_,pin,cell
_617_/A2,_617_,pin,cell
_617_,_617_/ZN,cell,pin
_618_/A1,_618_,pin,cell
_618_/A2,_618_,pin,cell
_618_,_618_/ZN,cell,pin
_619_/A1,_619_,pin,cell
_619_/A2,_619_,pin,cell
_619_,_619_/ZN,cell,pin
_620_/A1,_620_,pin,cell
_620_/A2,_620_,pin,cell
