src,tar,src_type,tar_type,is_net,arc_delay
_465_/A,_465_/ZN,pin,pin,0,4.771243816703574e-11
_465_/B,_465_/ZN,pin,pin,0,4.695580382851894e-11
_466_/A1,_466_/ZN,pin,pin,0,1.8943412810612514e-11
_466_/A2,_466_/ZN,pin,pin,0,1.9037910137242875e-11
_467_/A1,_467_/ZN,pin,pin,0,1.9057234956765257e-11
_467_/A2,_467_/ZN,pin,pin,0,2.2566261359546758e-11
_468_/A,_468_/ZN,pin,pin,0,2.54025151608106e-11
_469_/A,_469_/ZN,pin,pin,0,4.0024889652601203e-11
_469_/B,_469_/ZN,pin,pin,0,3.9573032351025716e-11
_470_/A,_470_/ZN,pin,pin,0,1.1129924239183797e-11
_471_/A1,_471_/ZN,pin,pin,0,2.027428919193497e-11
_471_/A2,_471_/ZN,pin,pin,0,2.2848207700820744e-11
_472_/A1,_472_/ZN,pin,pin,0,1.8206443297419383e-11
_472_/A2,_472_/ZN,pin,pin,0,1.933682380883539e-11
_473_/A,_473_/ZN,pin,pin,0,4.193466060509188e-11
_473_/B,_473_/ZN,pin,pin,0,3.7627109761295685e-11
_474_/A,_474_/ZN,pin,pin,0,4.375009382551198e-11
_474_/B,_474_/ZN,pin,pin,0,4.825494170912492e-11
_475_/A,_475_/ZN,pin,pin,0,1.350386209103549e-11
_476_/A1,_476_/ZN,pin,pin,0,2.029830990790682e-11
_476_/A2,_476_/ZN,pin,pin,0,2.3428991385854303e-11
_477_/A1,_477_/ZN,pin,pin,0,1.9196352840644693e-11
_477_/A2,_477_/ZN,pin,pin,0,1.986722765467963e-11
_478_/A,_478_/ZN,pin,pin,0,4.4579007152378836e-11
_478_/B,_478_/ZN,pin,pin,0,3.739791462620268e-11
_479_/A,_479_/ZN,pin,pin,0,4.3648626379955147e-11
_479_/B,_479_/ZN,pin,pin,0,4.776355005953192e-11
_480_/A,_480_/ZN,pin,pin,0,1.342432675438543e-11
_481_/A,_481_/ZN,pin,pin,0,4.7969329897146196e-11
_481_/B,_481_/ZN,pin,pin,0,4.687549653992207e-11
_482_/A1,_482_/ZN,pin,pin,0,3.0596327554865965e-11
_482_/A2,_482_/ZN,pin,pin,0,3.106221529991515e-11
_482_/A3,_482_/ZN,pin,pin,0,3.551330757245452e-11
_482_/A4,_482_/ZN,pin,pin,0,3.3287400613701834e-11
_483_/A1,_483_/ZN,pin,pin,0,1.8477152100015992e-11
_483_/A2,_483_/ZN,pin,pin,0,2.150719012605773e-11
_483_/A3,_483_/ZN,pin,pin,0,2.222310530042293e-11
_484_/A1,_484_/ZN,pin,pin,0,3.758503230866239e-11
_484_/A2,_484_/ZN,pin,pin,0,4.4949814703709734e-11
_484_/A3,_484_/ZN,pin,pin,0,4.967861191862433e-11
_485_/A,_485_/ZN,pin,pin,0,2.3240461638485144e-11
_486_/A1,_486_/ZN,pin,pin,0,2.9132689316480054e-11
_486_/A2,_486_/ZN,pin,pin,0,3.2479571115962e-11
_486_/A3,_486_/ZN,pin,pin,0,3.3850630631881984e-11
_486_/A4,_486_/ZN,pin,pin,0,3.375764251467572e-11
_487_/A1,_487_/ZN,pin,pin,0,2.6544875672551704e-11
_487_/A2,_487_/ZN,pin,pin,0,3.012802507473822e-11
_487_/A3,_487_/ZN,pin,pin,0,3.4519158365053926e-11
_487_/A4,_487_/ZN,pin,pin,0,3.4826069111870694e-11
_488_/A1,_488_/ZN,pin,pin,0,3.305737975023426e-11
_488_/A2,_488_/ZN,pin,pin,0,3.7710896905185365e-11
_489_/A1,_489_/ZN,pin,pin,0,2.3421009923141334e-11
_489_/A2,_489_/ZN,pin,pin,0,2.2840377159050185e-11
_490_/A,_490_/ZN,pin,pin,0,1.503838720218198e-11
_492_/A,_492_/ZN,pin,pin,0,3.3793485371136356e-11
_493_/A1,_493_/ZN,pin,pin,0,5.1104082771091797e-11
_493_/A2,_493_/ZN,pin,pin,0,5.366848285226489e-11
_497_/A1,_497_/ZN,pin,pin,0,2.8301690851995076e-11
_497_/A2,_497_/ZN,pin,pin,0,1.658251487512974e-11
_498_/A1,_498_/ZN,pin,pin,0,2.4490695929579864e-11
_498_/A2,_498_/ZN,pin,pin,0,3.163225584246199e-11
_498_/B1,_498_/ZN,pin,pin,0,3.610150720034788e-11
_498_/B2,_498_/ZN,pin,pin,0,4.75785487397129e-11
_500_/A1,_500_/ZN,pin,pin,0,4.884530974136325e-11
_500_/A2,_500_/ZN,pin,pin,0,5.310259176827259e-11
_500_/A3,_500_/ZN,pin,pin,0,4.7390685126158516e-11
_501_/A,_501_/ZN,pin,pin,0,5.0611015378621005e-11
_501_/B1,_501_/ZN,pin,pin,0,3.733838585540106e-11
_501_/B2,_501_/ZN,pin,pin,0,4.117622215416006e-11
_503_/A,_503_/ZN,pin,pin,0,2.4773162687896644e-11
_504_/A,_504_/ZN,pin,pin,0,2.2272879721119132e-11
_504_/B1,_504_/ZN,pin,pin,0,2.8840801274965244e-11
