pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_391_/A,18490,46375,0,-1,0,0,0,-1,0.1985349953174591,0,_391_,_078_,1.3262225519172777e-11,-0.036362,1.865375215404086e-10,1.8661168443845355e-10,3.1807179841900936e-15
_391_/B1,19935,46375,0,-1,0,0,0,-1,0.1985349953174591,0,_391_,_079_,1.0499999307522767e-11,-0.065300,2.1122455173827603e-10,2.2056111104173937e-10,3.100792802320125e-15
_391_/B2,19835,46200,0,-1,0,0,0,-1,0.1985349953174591,0,_391_,_081_,1.801159915659767e-11,-0.070468,2.005759586198863e-10,2.1927622217976506e-10,3.328943032487202e-15
_391_/ZN,19845,45912,0,-1,0,0,1,-1,0.1985349953174591,0,_391_,_082_,2.6306018127697506e-11,-0.070468,2.6209096004592425e-10,2.289378131514752e-10,None
_392_/A1,19623,37470,0,-1,0,0,0,-1,0.1985349953174591,0,_392_,_076_,1.532322532749042e-11,-0.071496,2.6635277317055284e-10,2.4012294930209066e-10,6.773058828878466e-15
_392_/A2,19608,37957,0,-1,0,0,0,-1,0.1985349953174591,0,_392_,_082_,2.63060979249774e-11,-0.070468,2.6224900029347964e-10,2.2908799857113138e-10,6.683365663060761e-15
_392_/ZN,19605,37406,0,-1,0,0,1,-1,0.1985349953174591,0,_392_,_083_,1.4587546448563415e-11,-0.071496,2.61099170062451e-10,2.756355421684731e-10,None
_393_/A1,23430,37625,0,-1,0,0,0,-1,0.1985349953174591,0,_393_,_067_,9.454745146519894e-12,-0.076759,2.678345045747932e-10,2.8396132667474205e-10,5.9549651857835825e-15
_393_/A2,22170,37625,0,-1,0,0,0,-1,0.1985349953174591,0,_393_,_083_,1.458758287775641e-11,-0.071496,2.611880434155722e-10,2.7571608884890964e-10,6.2018498789197934e-15
_393_/ZN,23290,38016,0,-1,0,0,1,-1,0.1985349953174591,0,_393_,_084_,1.3807979065694198e-11,-0.076760,3.0257923944176923e-10,2.8439089971854514e-10,None
_394_/A,44705,48825,0,-1,0,0,0,-1,0.1985349953174591,0,_394_,dpath.a_lt_b$in1\[11\],1.1341465960823527e-11,-0.059538,1.4095027922600423e-10,1.3358698869314622e-10,3.2508910639800865e-15
_394_/ZN,45030,49000,0,-1,0,0,1,-1,0.1985349953174591,0,_394_,_085_,1.5761553520676763e-11,-0.059538,1.56087032188168e-10,1.5478010539915488e-10,None
_395_/A,42370,43225,0,-1,0,0,0,-1,0.1985349953174591,0,_395_,_085_,1.5762256083684534e-11,-0.059538,1.5640845563158479e-10,1.5508305750699947e-10,4.003783287168886e-15
_395_/B,42481,43373,0,-1,0,0,0,-1,0.1985349953174591,0,_395_,dpath.a_lt_b$in0\[11\],1.5262973176999317e-11,-0.062046,1.7207793523432713e-10,1.4705807405146487e-10,4.83693590551653e-15
_395_/ZN,43300,43138,0,-1,0,0,1,-1,0.1985349953174591,0,_395_,_086_,2.8851270331142764e-11,-0.062046,2.1654220083711095e-10,1.9485123237128477e-10,None
