net_name,net_route_length,net_steiner_length,fanout,total_cap,net_cap,net_coupling,net_res
bp_fe_cmd_i[0],0,-1,0,0.0,0.0,0.0,0.0
bp_fe_cmd_i[100],27140,-1,1,2.7401310438186907e-15,0.0,0.0,0.0
bp_fe_cmd_i[101],30880,-1,1,2.867712628641791e-15,0.0,0.0,0.0
bp_fe_cmd_i[102],31380,-1,1,4.614274237089424e-15,0.0,0.0,0.0
bp_fe_cmd_i[103],26360,-1,1,4.599970391709141e-15,0.0,0.0,0.0
bp_fe_cmd_i[104],31960,-1,1,3.03088103219436e-15,0.0,0.0,0.0
bp_fe_cmd_i[105],24660,-1,1,2.4567606182377376e-15,0.0,0.0,0.0
bp_fe_cmd_i[106],28380,-1,1,3.1138119104776605e-15,0.0,0.0,0.0
bp_fe_cmd_i[107],25360,-1,1,2.7760403703428263e-15,0.0,0.0,0.0
bp_fe_cmd_i[108],28880,-1,1,7.748404985664058e-15,0.0,0.0,0.0
bp_fe_cmd_i[10],23680,-1,1,1.923174542455496e-15,0.0,0.0,0.0
bp_fe_cmd_i[11],23880,-1,1,1.9263282578763606e-15,0.0,0.0,0.0
bp_fe_cmd_i[12],23660,-1,1,1.9253653931735693e-15,0.0,0.0,0.0
bp_fe_cmd_i[13],27040,-1,1,2.0871918847794506e-15,0.0,0.0,0.0
bp_fe_cmd_i[14],24060,-1,1,1.937793484092158e-15,0.0,0.0,0.0
bp_fe_cmd_i[15],23800,-1,1,1.9310661366668275e-15,0.0,0.0,0.0
bp_fe_cmd_i[16],37060,-1,1,3.073654290206571e-15,0.0,0.0,0.0
bp_fe_cmd_i[17],23580,-1,1,2.0149018578960324e-15,0.0,0.0,0.0
bp_fe_cmd_i[18],26520,-1,1,2.2079010677850033e-15,0.0,0.0,0.0
bp_fe_cmd_i[19],24060,-1,1,1.9367660331271385e-15,0.0,0.0,0.0
bp_fe_cmd_i[1],0,-1,0,0.0,0.0,0.0,0.0
bp_fe_cmd_i[20],23580,-1,1,1.9056549364909617e-15,0.0,0.0,0.0
bp_fe_cmd_i[21],23840,-1,1,2.0573047507520563e-15,0.0,0.0,0.0
bp_fe_cmd_i[22],23780,-1,1,1.9314261256694106e-15,0.0,0.0,0.0
bp_fe_cmd_i[23],26580,-1,1,2.043687849091996e-15,0.0,0.0,0.0
bp_fe_cmd_i[24],23680,-1,1,1.9314636068773266e-15,0.0,0.0,0.0
bp_fe_cmd_i[25],29840,-1,1,2.137143535261405e-15,0.0,0.0,0.0
bp_fe_cmd_i[26],27940,-1,1,2.1051242075475346e-15,0.0,0.0,0.0
bp_fe_cmd_i[27],32300,-1,1,2.3711609508958757e-15,0.0,0.0,0.0
bp_fe_cmd_i[28],24040,-1,1,1.956766386835944e-15,0.0,0.0,0.0
bp_fe_cmd_i[29],27360,-1,1,2.17026040591668e-15,0.0,0.0,0.0
bp_fe_cmd_i[2],0,-1,0,0.0,0.0,0.0,0.0
bp_fe_cmd_i[30],24060,-1,1,2.041272111126427e-15,0.0,0.0,0.0
bp_fe_cmd_i[31],23600,-1,1,1.953600601195581e-15,0.0,0.0,0.0
bp_fe_cmd_i[32],32240,-1,1,2.580907272701485e-15,0.0,0.0,0.0
bp_fe_cmd_i[33],29260,-1,1,2.2610898664331266e-15,0.0,0.0,0.0
bp_fe_cmd_i[34],37200,-1,1,2.4053410596581917e-15,0.0,0.0,0.0
bp_fe_cmd_i[35],38120,-1,1,2.5001005412916616e-15,0.0,0.0,0.0
bp_fe_cmd_i[36],30420,-1,1,2.206333633316109e-15,0.0,0.0,0.0
bp_fe_cmd_i[37],33240,-1,1,2.4670268693166965e-15,0.0,0.0,0.0
bp_fe_cmd_i[38],36040,-1,1,2.520249761040947e-15,0.0,0.0,0.0
bp_fe_cmd_i[39],24000,-1,1,1.920487118672095e-15,0.0,0.0,0.0
bp_fe_cmd_i[3],35920,-1,1,2.522509856702458e-15,0.0,0.0,0.0
bp_fe_cmd_i[40],31120,-1,1,2.26417920735e-15,0.0,0.0,0.0
bp_fe_cmd_i[41],33200,-1,1,2.3569735725458398e-15,0.0,0.0,0.0
bp_fe_cmd_i[42],23960,-1,1,4.336471994345484e-15,0.0,0.0,0.0
bp_fe_cmd_i[43],24640,-1,1,2.536134805175517e-15,0.0,0.0,0.0
bp_fe_cmd_i[44],23580,-1,1,4.370667984975561e-15,0.0,0.0,0.0
bp_fe_cmd_i[45],23600,-1,1,4.464346440810098e-15,0.0,0.0,0.0
bp_fe_cmd_i[46],23440,-1,1,4.485665413059541e-15,0.0,0.0,0.0
bp_fe_cmd_i[47],23380,-1,1,4.353554531309235e-15,0.0,0.0,0.0
bp_fe_cmd_i[48],23640,-1,1,4.3536121295496485e-15,0.0,0.0,0.0
bp_fe_cmd_i[49],23800,-1,1,4.366515405951647e-15,0.0,0.0,0.0
bp_fe_cmd_i[4],24080,-1,1,2.054839037842599e-15,0.0,0.0,0.0
bp_fe_cmd_i[50],23740,-1,1,4.496501929070239e-15,0.0,0.0,0.0
bp_fe_cmd_i[51],23540,-1,1,4.4672102592047645e-15,0.0,0.0,0.0
bp_fe_cmd_i[52],26940,-1,1,4.565023929887797e-15,0.0,0.0,0.0
bp_fe_cmd_i[53],26740,-1,1,2.609456518188691e-15,0.0,0.0,0.0
bp_fe_cmd_i[54],26540,-1,1,2.6447608514302504e-15,0.0,0.0,0.0
bp_fe_cmd_i[55],26960,-1,1,2.5197216359983338e-15,0.0,0.0,0.0
