cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_filler,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
_21402_,0,0,0,267520,291200,270940,294000,0,0,0,NAND2_X4,1.3930178788257308e-08,0.0
_21403_,0,0,0,231800,341600,232940,344400,0,1,0,BUF_X1,2.1438246733396227e-08,3.8825606907266774e-07
_21404_,0,0,0,276640,341600,278540,344400,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21405_,0,0,0,250420,341600,253080,344400,0,0,0,MUX2_X1,3.383231472753323e-08,2.578219664428616e-07
_21406_,0,0,0,254980,344400,257640,347200,0,0,0,MUX2_X1,3.383231472753323e-08,2.1297003627296363e-07
_21407_,0,0,0,271700,336000,273600,338800,0,1,0,CLKBUF_X3,2.7115310885506005e-08,9.44087059906451e-06
_21408_,0,0,0,249280,341600,250420,344400,0,0,1,INV_X2,3.361491707210007e-08,5.063708613306517e-06
_21409_,0,0,0,253080,341600,255740,344400,0,0,0,MUX2_X1,3.471822651590628e-08,2.6663130938686663e-06
_21410_,0,0,0,251940,308000,256880,310800,0,0,0,NAND3_X4,4.300108713550799e-08,0.0
_21411_,0,0,0,262960,308000,264860,310800,0,0,0,NAND2_X2,7.441246907546883e-08,0.0
_21412_,0,0,0,247760,302400,248900,305200,0,0,1,INV_X2,2.0204469208806586e-08,0.0
_21413_,0,0,0,251940,352800,253840,355600,0,1,0,CLKBUF_X3,2.7115310885506005e-08,8.891978723113425e-06
_21414_,0,0,0,259920,319200,261820,322000,0,1,0,CLKBUF_X3,2.7115310885506005e-08,9.129764293902554e-06
_21415_,0,0,0,258780,341600,259540,344400,0,0,1,INV_X1,1.0102223946262257e-08,0.0
_21416_,0,0,0,261060,341600,262960,344400,0,1,0,CLKBUF_X3,2.4594887904072493e-08,0.0
_21417_,0,0,0,264100,310800,265620,313600,0,0,0,AND2_X1,2.4544597465592233e-08,2.2473301442005322e-07
_21418_,0,0,0,247380,341600,249280,344400,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21419_,0,0,0,253460,327600,255360,330400,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21420_,0,0,0,247380,324800,249280,327600,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21421_,0,0,0,267900,313600,269420,316400,0,0,0,AOI21_X1,1.881912403689512e-08,1.6148639758739591e-07
_21422_,0,0,0,270560,316400,271700,319200,0,0,0,NOR2_X1,2.2892951534458916e-08,5.289986120260437e-07
_21423_,0,0,0,253460,347200,255360,350000,0,1,0,CLKBUF_X3,3.652154134670127e-08,0.0
_21424_,0,0,0,270180,310800,272840,313600,0,0,0,MUX2_X1,3.383231472753323e-08,2.1353281454139506e-07
_21425_,0,0,0,259540,324800,261440,327600,0,1,0,CLKBUF_X3,2.7115310885506005e-08,8.680417522555217e-06
_21426_,0,0,0,269420,313600,270940,316400,0,0,0,AOI21_X1,3.1754371576653284e-08,1.6699195839464664e-06
_21427_,0,0,0,245100,299600,246620,302400,0,0,0,OR2_X1,2.8578657662592377e-08,0.0
_21428_,0,0,0,246620,299600,249280,302400,0,1,0,BUF_X4,9.462068106813604e-08,0.0
_21429_,0,0,0,259540,322000,262200,324800,0,1,0,BUF_X4,9.462068106813604e-08,0.0
_21430_,0,0,0,269040,316400,270560,319200,0,0,0,AOI21_X1,1.8746540320080385e-08,1.6103771827147284e-07
_21431_,0,0,0,267140,316400,268280,319200,0,0,0,NOR2_X1,2.2892951534458916e-08,5.275495027490251e-07
_21432_,0,0,0,263720,313600,266380,316400,0,0,0,MUX2_X1,3.3808749577701747e-08,1.8117482341040159e-06
_21433_,0,0,0,266380,313600,267900,316400,0,0,0,AOI21_X1,3.172360862890855e-08,2.68211510956462e-06
_21434_,0,0,0,266000,310800,269420,313600,0,0,0,OAI22_X2,5.3472795968900755e-08,6.5678668761393055e-06
_21435_,0,0,0,256120,274400,258780,277200,0,1,0,BUF_X4,7.762292852930841e-08,0.0
_21436_,0,0,0,265240,271600,270560,274400,0,0,0,NOR3_X4,1.1820794298955661e-07,0.0
_21437_,0,0,0,281580,271600,282720,274400,0,0,0,NAND2_X1,3.482556021339178e-09,0.0
_21438_,0,0,0,264860,266000,267520,268800,0,1,0,BUF_X4,7.762292852930841e-08,0.0
_21439_,0,0,0,270940,263200,273600,266000,0,1,0,BUF_X4,9.462068106813604e-08,0.0
_21440_,0,0,0,273220,271600,274360,274400,0,0,0,NAND2_X1,3.7206390857136284e-08,0.0
_21441_,0,0,0,255740,277200,257640,280000,0,1,0,CLKBUF_X3,2.4594887904072493e-08,0.0
_21442_,0,0,0,277780,271600,280060,274400,0,0,0,OAI221_X1,5.3610843764317906e-08,0.0
_21443_,0,0,0,280060,271600,281580,274400,0,0,0,AOI21_X1,3.1078563722530816e-08,0.0
_21444_,0,0,0,268280,263200,270940,266000,0,0,0,NOR3_X2,5.917928902476888e-08,0.0
_21445_,0,0,0,270180,277200,271700,280000,0,0,0,AOI21_X1,3.1078563722530816e-08,0.0
_21446_,0,0,0,268280,277200,269800,280000,0,0,0,OAI21_X1,6.4153424794710645e-09,0.0
_21447_,0,0,0,260300,277200,261440,280000,0,0,0,NAND2_X1,4.085038085577253e-09,0.0
_21448_,0,0,0,258780,277200,260300,280000,0,0,0,OAI21_X1,3.4934132031594345e-08,0.0
